,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1665,1243.0,105697.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-09,31769,8642,1934,    4603,      76,     933
1666,1244.0,105698.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-02,27166,8566,1001,    1834,     818,    -580
1667,1245.0,105699.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-23,25332,7748,1581,    -579,     593,    -635
1668,1246.0,105700.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-16,25911,7155,2216,    2545,     547,     112
1669,1247.0,105701.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-09,23366,6608,2104,    1658,    1376,     750
1670,1248.0,105702.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-02-02,21708,5232,1354,    2233,    4548,    -477
1671,1249.0,105703.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-26,19475,684,1831,   -1197,    -934,    -146
1672,1250.0,105704.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-19,20672,1618,1977,     -43,     247,     600
1673,1251.0,105705.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-12,20715,1371,1377,     426,    -742,      22
1674,1252.0,105706.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-01-05,20289,2113,1355,     657,    -587,      61
1675,1253.0,105707.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-29,19632,2700,1294,    1590,    1545,    -124
1676,1254.0,105708.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-22,18042,1155,1418,  -12011,     735,   -3235
1677,1255.0,105709.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-15,30053,420,4653,    1783,      50,    -622
1678,1256.0,105710.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-08,28270,370,5275,   -3140,    -288,   -2690
1679,1257.0,105711.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-12-01,31410,658,7965,     -29,   -1383,     304
1680,1258.0,105712.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-24,31439,2041,7661,    1605,     935,    1178
1681,1259.0,105713.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-17,29834,1106,6483,    4348,     348,     840
1682,1260.0,105714.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-10,25486,758,5643,    1624,    -769,    -287
1683,1261.0,105715.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-11-03,23862,1527,5930,   -1761,     369,   -1156
1684,1262.0,105716.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-27,25623,1158,7086,   -2188,    -374,    -369
1685,1263.0,105717.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-20,27811,1532,7455,    -534,    1162,   -1416
1686,1264.0,105718.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-13,28345,370,8871,   -1442,    -260,   -1768
1687,1265.0,105719.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-10-06,29787,630,10639,    1659,    -844,    -451
1688,1266.0,105720.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-09-30,28128,1474,11090,   -3101,     758,   -1155
1689,1267.0,105721.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-09-15,31229,716,12245,    4854,   -4654,    3962
1690,1268.0,105722.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-08-31,26375,5370,8283,    -604,   -2577,    1036
1691,1269.0,105723.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-08-14,26979,7947,7247,   -3418,   -3716,    -779
1692,1270.0,105724.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-07-31,30397,11663,8026,    5888,    4651,     229
1693,1271.0,105725.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-07-15,24509,7012,7797,    4473,    2864,     998
1694,1272.0,105726.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-06-30,20036,4148,6799,   -4214,     502,    -394
1695,1273.0,105727.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-06-15,24250,3646,7193,   -1380,    1469,   -2683
1696,1274.0,105728.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-05-29,25630,2177,9876,   -1284,    1590,   -1250
1697,1275.0,105729.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-05-15,26914,587,11126,    6329,    -626,    6974
1698,1276.0,105730.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-04-30,20585,1213,4152,.,.,.
1699,1277.0,105731.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-04-15,22012,3718,3591,     607,    1482,   -2336
1700,1278.0,105732.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-03-31,21405,2236,5927,   -7978,    -117,    -899
1701,1279.0,105733.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-03-13,29383,2353,6826,    6479,    1481,    1644
1702,1280.0,105734.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-02-28,22904,872,5182,    -990,     638,   -2349
1703,1281.0,105735.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-02-14,23894,234,7531,     826,     -49,    -683
1704,1282.0,105736.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-01-31,23068,283,8214,    4812,      78,    3024
1705,1283.0,105737.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1992-01-15,18256,205,5190,   -2284,     -54,   -2607
1706,1284.0,105738.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-12-31,20540,259,7797,   -1593,    -975,    2755
1707,1285.0,105739.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-12-13,22133,1234,5042,   -3402,   -2580,   -1195
1708,1286.0,105740.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-11-29,25535,3814,6237,   -1126,    -845,    -274
1709,1287.0,105741.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-11-15,26661,4659,6511,   -3212,   -7252,    2679
1710,1288.0,105742.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-10-31,29873,11911,3832,    1419,    1055,    -920
1711,1289.0,105743.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-10-15,28454,10856,4752,    1251,     793,   -3180
1712,1290.0,105744.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-09-30,27203,10063,7932,  -10927,   -1576,    2254
1713,1291.0,105745.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-09-16,38130,11639,5678,    9001,     526,    3227
1714,1292.0,105746.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-08-30,29129,11113,2451,    3107,    2020,    -259
1715,1293.0,105747.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-08-15,26022,9093,2710,    3725,    6450,   -2310
1716,1294.0,105748.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-07-31,22297,2643,5020,   -2029,   -3701,    -539
1717,1295.0,105749.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-07-15,24326,6344,5559,   -5101,   -7809,    2884
1718,1296.0,105750.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-06-28,29427,14153,2675,   -7764,     875,    -213
1719,1297.0,105751.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-06-14,37191,13278,2888,    4836,     948,   -1066
1720,1298.0,105752.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-05-31,32355,12330,3954,    3747,    2900,     353
1721,1299.0,105753.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-05-15,28608,9430,3601,    3268,    3188,   -1027
1722,1300.0,105754.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-04-30,25340,6242,4628,   -3351,   -7339,     299
1723,1301.0,105755.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-04-15,28691,13581,4329,    9450,    8525,     484
1724,1302.0,105756.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-03-28,19241,5056,3845,   -7538,   -1521,      97
1725,1303.0,105757.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-03-15,26779,6577,3748,   -5100,   -3260,   -3125
1726,1304.0,105758.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-02-28,31879,9837,6873,    4634,    4252,     363
1727,1305.0,105759.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-02-15,27245,5585,6510,    1508,    1243,    2078
1728,1306.0,105760.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-01-31,25737,4342,4432,   -6988,   -9815,    3174
1729,1307.0,105761.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1991-01-15,32725,14157,1258,   10013,   10093,    -591
1730,1308.0,105762.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-12-31,22712,4064,1849,   -1249,    2107,     192
1731,1309.0,105763.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-12-14,23961,1957,1657,   -4946,    -280,   -2896
1732,1310.0,105764.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-11-30,28907,2237,4553,   -2627,    1544,   -1287
1733,1311.0,105765.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-11-15,31534,693,5840,    -791,    -963,    -454
1734,1312.0,105766.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-10-31,32325,1656,6294,    4370,   -3023,    4293
1735,1313.0,105767.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-10-15,27955,4679,2001,     294,    3075,    -324
1736,1314.0,105768.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-09-28,27661,1604,2325,  -10620,     132,   -1686
1737,1315.0,105769.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-09-14,38281,1472,4011,   -2925,   -4538,     667
1738,1316.0,105770.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-08-31,41206,6010,3344,    -350,   -7522,     787
1739,1317.0,105771.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-08-15,41556,13532,2557,    -668,   -1317,    -707
1740,1318.0,105772.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-07-31,42224,14849,3264,    3455,    1897,    -770
1741,1319.0,105773.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-07-13,38769,12952,4034,    7766,    4382,     -29
1742,1320.0,105774.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-06-29,31003,8570,4063,     489,    5267,   -1556
1743,1321.0,105775.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-06-15,30514,3303,5619,   -4359,     760,   -1134
1744,1322.0,105776.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-05-31,34873,2543,6753,    1231,   -1700,    -477
1745,1323.0,105777.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-05-15,33642,4243,7230,    4589,   -5233,    3575
1746,1324.0,105778.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-04-30,29053,9476,3655,    3771,    1310,    1237
1747,1325.0,105779.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-04-12,25282,8166,2418,    7325,    5036,    -490
1748,1326.0,105780.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-03-30,17957,3130,2908,   -9809,     539,   -2397
1749,1327.0,105781.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-03-15,27766,2591,5305,   -1258,    2340,   -4965
1750,1328.0,105782.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-02-28,29024,251,10270,    -346,    -536,     312
1751,1329.0,105783.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-02-15,29370,787,9958,     436,     394,     319
1752,1330.0,105784.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-01-31,28934,393,9639,    4217,  -10222,    6158
1753,1331.0,105785.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1990-01-15,24717,10615,3481,    1191,   -1936,    1352
1754,1332.0,105786.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-12-29,23526,12551,2129,  -10020,    -776,      48
1755,1333.0,105787.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-12-15,33546,13327,2081,    2700,    -345,    -195
1756,1334.0,105788.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-11-30,30846,13672,2276,    1332,    -184,     126
1757,1335.0,105789.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-11-15,29514,13856,2150,    3247,    2168,    -206
1758,1336.0,105790.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-10-31,26267,11688,2356,    -981,   -2879,    -430
1759,1337.0,105791.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-10-13,27248,14567,2786,    6933,    6256,    -296
1760,1338.0,105792.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-09-29,20315,8311,3082,   -9872,     831,   -2538
1761,1339.0,105793.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-09-15,30187,7480,5620,   -4411,   -5914,    1614
1762,1340.0,105794.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-08-31,34598,13394,4006,    5067,    2853,    1341
1763,1341.0,105795.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-08-15,29531,10541,2665,    2274,    1647,    -445
1764,1342.0,105796.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-07-31,27257,8894,3110,    9404,    6092,     631
1765,1343.0,105797.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-07-14,17853,2802,2479,    -134,     -70,   -1607
1766,1344.0,105798.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-06-30,17987,2872,4086,  -11266,    1638,   -2289
1767,1345.0,105799.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-06-15,29253,1234,6375,     -29,   -1491,     404
1768,1346.0,105800.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-05-31,29282,2725,5971,    3909,   -7582,    4814
1769,1347.0,105801.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-05-15,25373,10307,1157,    2506,    2578,    -360
1770,1348.0,105802.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-04-28,22867,7729,1517,    1974,      41,    -131
1771,1349.0,105803.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-04-14,20893,7688,1648,    1262,     639,    -317
1772,1350.0,105804.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-03-31,19631,7049,1965,    4140,    3620,     296
1773,1351.0,105805.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-03-15,15491,3429,1669,  -15192,    2056,   -2088
1774,1352.0,105806.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-02-28,30683,1373,3757,    2041,   -8366,     515
1775,1353.0,105807.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-02-15,28642,9739,3242,    -795,   -2767,    -187
1776,1354.0,105808.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-01-31,29437,12506,3429,    7840,    6401,    2188
1777,1355.0,105809.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1989-01-13,21597,6105,1241,    -377,   -2031,    -325
1778,1356.0,105810.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-12-30,21974,8136,1566,   -5400,    2955,    -982
1779,1357.0,105811.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-12-15,27374,5181,2548,    -853,   -4385,    -166
1780,1358.0,105812.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-11-30,28227,9566,2714,   10857,    7200,     926
1781,1359.0,105813.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-11-15,17370,2366,1788,   -6082,   -3285,     948
1782,1360.0,105814.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-10-31,23452,5651,840,    1766,     428,     105
1783,1361.0,105815.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-10-14,21686,5223,735,    3837,    1404,   -1829
1784,1362.0,105816.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-09-30,17849,3819,2564,   -7337,    1407,    -779
1785,1363.0,105817.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-09-15,25186,2412,3343,   -3327,    -295,     207
1786,1364.0,105818.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-08-31,28513,2707,3136,     423,   -2762,    1310
1787,1365.0,105819.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-08-15,28090,5469,1826,   -1979,   -4121,    1314
1788,1366.0,105820.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-07-29,30069,9590,512,   -2954,   -8339,    -251
1789,1367.0,105821.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-07-15,33023,17929,763,    -825,    -391,     456
1790,1368.0,105822.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-06-30,33848,18320,307,   -2350,   -1083,    -979
1791,1369.0,105823.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-06-15,36198,19403,1286,    6352,   13486,    -603
1792,1370.0,105824.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-05-31,29846,5917,1889,    1626,   -2968,     106
1793,1371.0,105825.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-05-13,28220,8885,1783,    2280,    2679,    -388
1794,1372.0,105826.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-04-29,25940,6206,2171,    2193,    -108,    1296
1795,1373.0,105827.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-04-15,23747,6314,875,    -592,   -2526,     330
1796,1374.0,105828.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-03-31,24339,8840,545,    5341,    2875,     545
1797,1375.0,105829.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-03-15,18998,5965,0,   -4413,   -3318,    -485
1798,1376.0,105830.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-02-29,23411,9283,485,   -1843,    -352,    -775
1799,1377.0,105831.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-02-12,25254,9635,1260,    -192,     339,     834
1800,1378.0,105832.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-01-29,25446,9296,426,    3724,    1346,     207
1801,1379.0,105833.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1988-01-15,21722,7950,219,    6814,    3043,    -450
1802,1380.0,105834.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-12-31,14908,4907,669,    2723,    1455,      23
1803,1381.0,105835.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-12-15,12185,3452,646,   -7136,     925,     166
1804,1382.0,105836.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-11-30,19321,2527,480,    1112,     331,       0
1805,1383.0,105837.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-11-13,18209,2196,480,    -929,    -197,       0
1806,1384.0,105838.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-10-30,19138,2393,480,   -4199,   -7723,     480
1807,1385.0,105839.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-10-15,23337,10116,0,    1915,    1422,       0
1808,1386.0,105840.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-09-30,21422,8694,0,    1762,    1873,    -531
1809,1387.0,105841.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-09-15,19660,6821,531,   -3789,    1170,     -56
1810,1388.0,105842.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-08-31,23449,5651,587,    5127,    3121,     587
1811,1389.0,105843.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-08-14,18322,2530,0,    -711,      -1,    -284
1812,1390.0,105844.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-07-31,19033,2531,284,   -4049,   -2121,     284
1813,1391.0,105845.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-07-15,23082,4652,0,    3408,    1437,    -274
1814,1392.0,105846.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-06-30,19674,3215,274,   -6146,    1708,    -306
1815,1393.0,105847.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-06-15,25820,1507,580,     414,     -14,    -585
1816,1394.0,105848.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-05-29,25406,1521,1165,     743,    -146,     -92
1817,1395.0,105849.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-05-15,24663,1667,1257,     126,     -54,    -596
1818,1396.0,105850.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-04-30,24537,1721,1853,   -1288,   -1922,    1053
1819,1397.0,105851.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-04-15,25825,3643,800,   -2138,   -4212,     331
1820,1398.0,105852.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-03-31,27963,7855,469,   -6492,   -3357,     249
1821,1399.0,105853.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-03-13,34455,11212,220,    9618,    4385,    -837
1822,1400.0,105854.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-02-27,24837,6827,1057,     615,    2188,    -425
1823,1401.0,105855.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-02-13,24222,4639,1482,    1116,   -1557,     451
1824,1402.0,105856.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-01-30,23106,6196,1031,    7727,    2605,    -546
1825,1403.0,105857.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1987-01-15,15379,3591,1577,     442,     686,     479
1826,1404.0,105858.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-12-31,14937,2905,1098,   -3426,    -151,      22
1827,1405.0,105859.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-12-15,18363,3056,1076,    3715,    1436,    -674
1828,1406.0,105860.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-11-28,14648,1620,1750,   -1019,   -2540,      27
1829,1407.0,105861.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-11-14,15667,4160,1723,    3290,    3458,   -1247
1830,1408.0,105862.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-10-31,12377,702,2970,    1282,     240,     797
1831,1409.0,105863.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-10-15,11095,462,2173,    1737,     213,    1178
1832,1410.0,105864.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-09-30,9358,249,995,   -6753,     -79,     -76
1833,1411.0,105865.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-09-15,16111,328,1071,   -1390,     123,   -1956
1834,1412.0,105866.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-08-29,17501,205,3027,    2065,   -1352,      93
1835,1413.0,105867.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-08-15,15436,1557,2934,    1677,     517,     968
1836,1414.0,105868.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-07-31,13759,1040,1966,    2439,    -911,     708
1837,1415.0,105869.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-07-15,11320,1951,1258,    1920,     534,     326
1838,1416.0,105870.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-06-30,9400,1417,932,   -3625,     243,     -90
1839,1417.0,105871.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-06-13,13025,1174,1022,   -1952,   -1059,     897
1840,1418.0,105872.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1986-05-30,14977,2233,125,     731,   -1342,   -2383
