,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1469,SILVER - CHICAGO BOARD OF TRADE,1992-06-30,5181,769,1927,     114,      20,      35
1472,SILVER - COMMODITY EXCHANGE INC.,1992-06-15,84018,22793,5381,   -2011,     731,   -2940
1471,SILVER - CHICAGO BOARD OF TRADE,1992-06-15,5067,749,1892,     274,     203,     390
1473,SILVER - CHICAGO BOARD OF TRADE,1992-05-29,4793,546,1502,    -289,       0,    -252
1474,SILVER - COMMODITY EXCHANGE INC.,1992-05-29,86029,22062,8321,     207,    -624,     717
1475,SILVER - COMMODITY EXCHANGE INC.,1992-05-15,85822,22686,7604,   -8743,   -1151,   -8933
1476,SILVER - CHICAGO BOARD OF TRADE,1992-05-15,5082,546,1754,    -171,       0,    -235
1477,SILVER - COMMODITY EXCHANGE INC.,1992-04-30,94565,23837,16537,   -1884,    2513,    5988
1478,SILVER - CHICAGO BOARD OF TRADE,1992-04-30,5253,546,1989,.,.,.
1479,SILVER - COMMODITY EXCHANGE INC.,1992-04-15,96449,21324,10549,    6204,   -5871,    5888
1480,SILVER - CHICAGO BOARD OF TRADE,1992-04-15,5163,546,2000,     165,       0,      38
1481,SILVER - CHICAGO BOARD OF TRADE,1992-03-31,4998,546,1962,    -288,       0,      20
1482,SILVER - COMMODITY EXCHANGE INC.,1992-03-31,90245,27195,4661,    2526,    2589,   -1359
1484,SILVER - CHICAGO BOARD OF TRADE,1992-03-13,5286,546,1942,      94,       0,     273
1483,SILVER - COMMODITY EXCHANGE INC.,1992-03-13,87719,24606,6020,     112,    -589,      31
1485,SILVER - COMMODITY EXCHANGE INC.,1992-02-28,87607,25195,5989,   -6653,   -2225,      99
1486,SILVER - CHICAGO BOARD OF TRADE,1992-02-28,5192,546,1669,    -773,   -2320,    -353
1487,SILVER - CHICAGO BOARD OF TRADE,1992-02-14,5965,2866,2022,     -49,       0,      35
1488,SILVER - COMMODITY EXCHANGE INC.,1992-02-14,94260,27420,5890,   -2083,    -534,      62
1489,SILVER - CHICAGO BOARD OF TRADE,1992-01-31,6014,2866,1987,     108,     420,     269
1490,SILVER - COMMODITY EXCHANGE INC.,1992-01-31,96343,27954,5828,   -1908,    3421,   -4999
1492,SILVER - CHICAGO BOARD OF TRADE,1992-01-15,5906,2446,1718,     233,     300,     488
1491,SILVER - COMMODITY EXCHANGE INC.,1992-01-15,98251,24533,10827,    1408,    5747,   -8975
1494,SILVER - CHICAGO BOARD OF TRADE,1991-12-31,5673,2146,1230,     153,     230,     517
1493,SILVER - COMMODITY EXCHANGE INC.,1991-12-31,96843,18786,19802,     259,    1571,   -3657
1495,SILVER - COMMODITY EXCHANGE INC.,1991-12-13,96584,17215,23459,   15544,   -1728,   15553
1496,SILVER - CHICAGO BOARD OF TRADE,1991-12-13,5520,1916,713,    -260,    -330,    -506
1497,SILVER - COMMODITY EXCHANGE INC.,1991-11-29,81040,18943,7906,   -8170,    -889,   -2793
1498,SILVER - CHICAGO BOARD OF TRADE,1991-11-29,5780,2246,1219,    -379,     100,    -438
1499,SILVER - COMMODITY EXCHANGE INC.,1991-11-15,89210,19832,10699,   -4537,   -3632,    4980
1500,SILVER - CHICAGO BOARD OF TRADE,1991-11-15,6159,2146,1657,     558,     553,     635
1501,SILVER - COMMODITY EXCHANGE INC.,1991-10-31,93747,23464,5719,    3271,     356,   -1575
1502,SILVER - CHICAGO BOARD OF TRADE,1991-10-31,5601,1593,1022,     205,     512,      50
1504,SILVER - COMMODITY EXCHANGE INC.,1991-10-15,90476,23108,7294,    3658,   -1568,    1393
1503,SILVER - CHICAGO BOARD OF TRADE,1991-10-15,5396,1081,972,     -52,     143,    -406
1506,SILVER - COMMODITY EXCHANGE INC.,1991-09-30,86818,24676,5901,     -99,     599,   -8421
1505,SILVER - CHICAGO BOARD OF TRADE,1991-09-30,5448,938,1378,    -236,     -41,    -120
1507,SILVER - COMMODITY EXCHANGE INC.,1991-09-16,86917,24077,14322,   -1063,    4630,   -4094
1508,SILVER - CHICAGO BOARD OF TRADE,1991-09-16,5684,979,1498,      36,     -41,      71
1509,SILVER - COMMODITY EXCHANGE INC.,1991-08-30,87980,19447,18416,   -8202,     987,    1406
1510,SILVER - CHICAGO BOARD OF TRADE,1991-08-30,5648,1020,1427,     -55,       6,      48
1512,SILVER - CHICAGO BOARD OF TRADE,1991-08-15,5703,1014,1379,      75,       0,     229
1511,SILVER - COMMODITY EXCHANGE INC.,1991-08-15,96182,18460,17010,    -347,   -2027,    4823
1513,SILVER - CHICAGO BOARD OF TRADE,1991-07-31,5628,1014,1150,   -3919,   -3457,   -2488
1514,SILVER - COMMODITY EXCHANGE INC.,1991-07-31,96529,20487,12187,   -1087,   -7439,    7713
1515,SILVER - COMMODITY EXCHANGE INC.,1991-07-15,97616,27926,4474,     454,   -1767,    2651
1516,SILVER - CHICAGO BOARD OF TRADE,1991-07-15,9547,4471,3638,    2424,    2300,    1791
1517,SILVER - COMMODITY EXCHANGE INC.,1991-06-28,97162,29693,1823,  -11739,    -289,    -401
1518,SILVER - CHICAGO BOARD OF TRADE,1991-06-28,7123,2171,1847,     272,     275,     451
1519,SILVER - COMMODITY EXCHANGE INC.,1991-06-14,108901,29982,2224,   10012,    5399,   -5025
1520,SILVER - CHICAGO BOARD OF TRADE,1991-06-14,6851,1896,1396,     850,     848,     734
1521,SILVER - CHICAGO BOARD OF TRADE,1991-05-31,6001,1048,662,    -149,     145,    -263
1522,SILVER - COMMODITY EXCHANGE INC.,1991-05-31,98889,24583,7249,    3475,     -74,    3398
1523,SILVER - CHICAGO BOARD OF TRADE,1991-05-15,6150,903,925,      62,     172,       8
1524,SILVER - COMMODITY EXCHANGE INC.,1991-05-15,95414,24657,3851,     251,    1523,    -979
1526,SILVER - COMMODITY EXCHANGE INC.,1991-04-30,95163,23134,4830,   -2900,     390,    1647
1525,SILVER - CHICAGO BOARD OF TRADE,1991-04-30,6088,731,917,    -395,    -276,     -17
1527,SILVER - CHICAGO BOARD OF TRADE,1991-04-15,6483,1007,934,    -772,   -1164,    -100
1528,SILVER - COMMODITY EXCHANGE INC.,1991-04-15,98063,22744,3183,   -7272,   -4717,   -1065
1529,SILVER - COMMODITY EXCHANGE INC.,1991-03-28,105335,27461,4248,    5575,   -1581,    1368
1530,SILVER - CHICAGO BOARD OF TRADE,1991-03-28,7255,2171,1034,    -664,     -41,     145
1531,SILVER - COMMODITY EXCHANGE INC.,1991-03-15,99760,29042,2880,    3147,    7392,   -5673
1532,SILVER - CHICAGO BOARD OF TRADE,1991-03-15,7919,2212,889,    -835,   -1248,     207
1534,SILVER - CHICAGO BOARD OF TRADE,1991-02-28,8754,3460,682,   -1806,   -2036,    -797
1533,SILVER - COMMODITY EXCHANGE INC.,1991-02-28,96613,21650,8553,   -5524,    -281,    -183
1535,SILVER - COMMODITY EXCHANGE INC.,1991-02-15,102137,21931,8736,   12411,    4700,    -626
1536,SILVER - CHICAGO BOARD OF TRADE,1991-02-15,10560,5496,1479,    4151,    4087,     787
1537,SILVER - COMMODITY EXCHANGE INC.,1991-01-31,89726,17231,9362,   -2513,   -2414,    2770
1538,SILVER - CHICAGO BOARD OF TRADE,1991-01-31,6409,1409,692,   -3924,   -3917,   -1613
1539,SILVER - COMMODITY EXCHANGE INC.,1991-01-15,92239,19645,6592,    7896,    2137,    2494
1540,SILVER - CHICAGO BOARD OF TRADE,1991-01-15,10333,5326,2305,      44,    -500,     164
1541,SILVER - CHICAGO BOARD OF TRADE,1990-12-31,10289,5826,2141,     414,     280,     479
1542,SILVER - COMMODITY EXCHANGE INC.,1990-12-31,84343,17508,4098,    1730,      82,   -5781
1544,SILVER - COMMODITY EXCHANGE INC.,1990-12-14,82613,17426,9879,    8906,     809,    3199
1543,SILVER - CHICAGO BOARD OF TRADE,1990-12-14,9875,5546,1662,    -290,       0,     174
1546,SILVER - CHICAGO BOARD OF TRADE,1990-11-30,10165,5546,1488,   -1495,    -110,   -1255
1545,SILVER - COMMODITY EXCHANGE INC.,1990-11-30,73707,16617,6680,  -11151,    1542,     -61
1547,SILVER - CHICAGO BOARD OF TRADE,1990-11-15,11660,5656,2743,    -114,     125,      14
1548,SILVER - COMMODITY EXCHANGE INC.,1990-11-15,84858,15257,6741,   -4556,   -4603,   -2652
1549,SILVER - COMMODITY EXCHANGE INC.,1990-10-31,89414,19860,9393,   -1741,    1532,     215
1550,SILVER - CHICAGO BOARD OF TRADE,1990-10-31,11774,5531,2729,     856,     985,     756
1551,SILVER - COMMODITY EXCHANGE INC.,1990-10-15,91155,18328,9178,    -652,    1107,     619
1552,SILVER - CHICAGO BOARD OF TRADE,1990-10-15,10918,4546,1973,    -461,    -249,      18
1554,SILVER - CHICAGO BOARD OF TRADE,1990-09-28,11379,4795,1955,    -571,     249,    -666
1553,SILVER - COMMODITY EXCHANGE INC.,1990-09-28,91807,17221,8559,     400,     359,   -1527
1555,SILVER - COMMODITY EXCHANGE INC.,1990-09-14,91407,16862,10086,   -2097,     260,    1110
1556,SILVER - CHICAGO BOARD OF TRADE,1990-09-14,11950,4546,2621,     701,       0,     154
1557,SILVER - CHICAGO BOARD OF TRADE,1990-08-31,11249,4546,2467,    1474,     994,     738
1558,SILVER - COMMODITY EXCHANGE INC.,1990-08-31,93504,16602,8976,   -7631,   -3551,    5585
1560,SILVER - CHICAGO BOARD OF TRADE,1990-08-15,9775,3552,1729,      20,     -38,    -145
1559,SILVER - COMMODITY EXCHANGE INC.,1990-08-15,101135,20153,3391,     943,     196,  -11205
1561,SILVER - CHICAGO BOARD OF TRADE,1990-07-31,9755,3590,1874,    1134,    2006,    -407
1562,SILVER - COMMODITY EXCHANGE INC.,1990-07-31,100192,19957,14596,    1922,   -2970,    2907
1563,SILVER - CHICAGO BOARD OF TRADE,1990-07-13,8621,1584,2281,   -1234,   -1252,    -845
1564,SILVER - COMMODITY EXCHANGE INC.,1990-07-13,98270,22927,11689,   -4086,     -93,   -1570
1565,SILVER - CHICAGO BOARD OF TRADE,1990-06-29,9855,2836,3126,    1305,    1024,     654
1566,SILVER - COMMODITY EXCHANGE INC.,1990-06-29,102356,23020,13259,   -8319,    3684,     264
1567,SILVER - CHICAGO BOARD OF TRADE,1990-06-15,8550,1812,2472,   -2492,   -2570,      24
1568,SILVER - COMMODITY EXCHANGE INC.,1990-06-15,110675,19336,12995,   13086,   -5722,   10763
1569,SILVER - CHICAGO BOARD OF TRADE,1990-05-31,11042,4382,2448,   -2333,   -1619,   -1553
1570,SILVER - COMMODITY EXCHANGE INC.,1990-05-31,97589,25058,2232,    2799,    4607,   -9446
1571,SILVER - COMMODITY EXCHANGE INC.,1990-05-15,94790,20451,11678,   -1753,    1187,   -1060
1572,SILVER - CHICAGO BOARD OF TRADE,1990-05-15,13375,6001,4001,    1390,    1131,    -191
1573,SILVER - CHICAGO BOARD OF TRADE,1990-04-30,11985,4870,4192,    1251,     700,    -467
1574,SILVER - COMMODITY EXCHANGE INC.,1990-04-30,96543,19264,12738,    3882,   -1046,    4722
1575,SILVER - COMMODITY EXCHANGE INC.,1990-04-12,92661,20310,8016,   -6091,     612,   -4437
1576,SILVER - CHICAGO BOARD OF TRADE,1990-04-12,10734,4170,4659,     363,    1000,     387
1577,SILVER - COMMODITY EXCHANGE INC.,1990-03-30,98752,19698,12453,    1966,    -799,    -548
1578,SILVER - CHICAGO BOARD OF TRADE,1990-03-30,10371,3170,4272,     384,       0,     -25
1579,SILVER - CHICAGO BOARD OF TRADE,1990-03-15,9987,3170,4297,     396,     200,    -484
1580,SILVER - COMMODITY EXCHANGE INC.,1990-03-15,96786,20497,13001,    1472,    1332,    2722
1581,SILVER - CHICAGO BOARD OF TRADE,1990-02-28,9591,2970,4781,   -1653,   -1000,    -582
1582,SILVER - COMMODITY EXCHANGE INC.,1990-02-28,95314,19165,10279,    3372,    -660,    5592
1583,SILVER - COMMODITY EXCHANGE INC.,1990-02-15,91942,19825,4687,    -950,    3787,   -2424
1584,SILVER - CHICAGO BOARD OF TRADE,1990-02-15,11244,3970,5363,    1709,    2000,    1149
1586,SILVER - CHICAGO BOARD OF TRADE,1990-01-31,9535,1970,4214,    -551,       0,    -299
1585,SILVER - COMMODITY EXCHANGE INC.,1990-01-31,92892,16038,7111,   -2368,   -1328,     854
1587,SILVER - CHICAGO BOARD OF TRADE,1990-01-15,10086,1970,4513,    1551,     807,    1159
1588,SILVER - COMMODITY EXCHANGE INC.,1990-01-15,95260,17366,6257,     417,     186,    1884
1589,SILVER - CHICAGO BOARD OF TRADE,1989-12-29,8535,1163,3354,    -386,     193,    -471
1590,SILVER - COMMODITY EXCHANGE INC.,1989-12-29,94843,17180,4373,     460,   -9333,    1064
1591,SILVER - COMMODITY EXCHANGE INC.,1989-12-15,94383,26513,3309,    3904,    -936,     745
1592,SILVER - CHICAGO BOARD OF TRADE,1989-12-15,8921,970,3825,   -1653,   -1680,   -1022
1594,SILVER - CHICAGO BOARD OF TRADE,1989-11-30,10574,2650,4847,   -2636,   -1730,   -1646
1593,SILVER - COMMODITY EXCHANGE INC.,1989-11-30,90479,27449,2564,    1263,    6695,     350
1595,SILVER - CHICAGO BOARD OF TRADE,1989-11-15,13210,4380,6493,    4596,    3408,    2630
1596,SILVER - COMMODITY EXCHANGE INC.,1989-11-15,89216,20754,2214,     454,    3888,   -6094
1597,SILVER - CHICAGO BOARD OF TRADE,1989-10-31,8614,972,3863,    -641,    -575,     -83
1598,SILVER - COMMODITY EXCHANGE INC.,1989-10-31,88762,16866,8308,     895,     336,   -4465
1600,SILVER - COMMODITY EXCHANGE INC.,1989-10-13,87867,16530,12773,    -244,   -1010,    5173
1599,SILVER - CHICAGO BOARD OF TRADE,1989-10-13,9255,1547,3946,    -871,   -1278,    -345
1601,SILVER - CHICAGO BOARD OF TRADE,1989-09-29,10126,2825,4291,    -134,    -441,     554
1602,SILVER - COMMODITY EXCHANGE INC.,1989-09-29,88111,17540,7600,    3938,    2241,   -7069
1604,SILVER - CHICAGO BOARD OF TRADE,1989-09-15,10260,3266,3737,     222,      73,     230
1603,SILVER - COMMODITY EXCHANGE INC.,1989-09-15,84173,15299,14669,     161,    1436,     847
1606,SILVER - CHICAGO BOARD OF TRADE,1989-08-31,10038,3193,3507,     131,    -343,     119
1605,SILVER - COMMODITY EXCHANGE INC.,1989-08-31,84012,13863,13822,   -3509,    1602,    2943
1607,SILVER - COMMODITY EXCHANGE INC.,1989-08-15,87521,12261,10879,    -831,    -304,   -1190
1608,SILVER - CHICAGO BOARD OF TRADE,1989-08-15,9907,3536,3388,     529,     544,     143
1609,SILVER - COMMODITY EXCHANGE INC.,1989-07-31,88352,12565,12069,    6322,    1757,    4291
1610,SILVER - CHICAGO BOARD OF TRADE,1989-07-31,9378,2992,3245,   -1132,    1011,     838
1611,SILVER - CHICAGO BOARD OF TRADE,1989-07-14,10510,1981,2407,      54,     132,      92
1612,SILVER - COMMODITY EXCHANGE INC.,1989-07-14,82030,10808,7778,   -3759,    -459,   -1305
1614,SILVER - CHICAGO BOARD OF TRADE,1989-06-30,10456,1849,2315,     -53,    -256,     583
1613,SILVER - COMMODITY EXCHANGE INC.,1989-06-30,85789,11267,9083,   -1793,   -1274,    1587
1615,SILVER - CHICAGO BOARD OF TRADE,1989-06-15,10509,2105,1732,    1153,     905,     164
1616,SILVER - COMMODITY EXCHANGE INC.,1989-06-15,87582,12541,7496,     416,   -2703,   -1933
1617,SILVER - CHICAGO BOARD OF TRADE,1989-05-31,9356,1200,1568,     420,     413,    -802
1618,SILVER - COMMODITY EXCHANGE INC.,1989-05-31,87166,15244,9429,   -6330,   -2649,   -4363
1619,SILVER - COMMODITY EXCHANGE INC.,1989-05-15,93496,17893,13792,    -353,     758,    2718
1620,SILVER - CHICAGO BOARD OF TRADE,1989-05-15,8936,787,2370,     -66,      -8,    -107
1621,SILVER - COMMODITY EXCHANGE INC.,1989-04-28,93849,17135,11074,   -7757,   -2224,     423
1622,SILVER - CHICAGO BOARD OF TRADE,1989-04-28,9002,795,2477,     200,     365,    -163
1623,SILVER - CHICAGO BOARD OF TRADE,1989-04-14,8802,430,2640,    -199,    -326,     196
1624,SILVER - COMMODITY EXCHANGE INC.,1989-04-14,101606,19359,10651,    4289,     -16,    -540
1626,SILVER - COMMODITY EXCHANGE INC.,1989-03-31,97317,19375,11191,    5833,   -1063,    6589
1625,SILVER - CHICAGO BOARD OF TRADE,1989-03-31,9001,756,2444,    -910,     348,    -225
1627,SILVER - COMMODITY EXCHANGE INC.,1989-03-15,91484,20438,4602,    -426,    6237,   -3953
1628,SILVER - CHICAGO BOARD OF TRADE,1989-03-15,9911,408,2669,     102,     158,      91
1629,SILVER - COMMODITY EXCHANGE INC.,1989-02-28,91910,14201,8555,   -4755,     868,    -821
1630,SILVER - CHICAGO BOARD OF TRADE,1989-02-28,9809,250,2578,     117,    -400,     626
1631,SILVER - CHICAGO BOARD OF TRADE,1989-02-15,9692,650,1952,     108,     400,    -228
1632,SILVER - COMMODITY EXCHANGE INC.,1989-02-15,96665,13333,9376,    2487,     -52,    -956
1634,SILVER - CHICAGO BOARD OF TRADE,1989-01-31,9584,250,2180,   -1069,       0,    -315
1633,SILVER - COMMODITY EXCHANGE INC.,1989-01-31,94178,13385,10332,    1410,    1993,   -2332
1635,SILVER - CHICAGO BOARD OF TRADE,1989-01-13,10653,250,2495,   -1134,   -2797,    -640
1636,SILVER - COMMODITY EXCHANGE INC.,1989-01-13,92768,11392,12664,   -1222,   -1423,    1478
1637,SILVER - CHICAGO BOARD OF TRADE,1988-12-30,11787,3047,3135,    2087,    2005,     671
1638,SILVER - COMMODITY EXCHANGE INC.,1988-12-30,93990,12815,11186,    3433,     573,     845
1639,SILVER - COMMODITY EXCHANGE INC.,1988-12-15,90557,12242,10341,    -547,    1670,   -1164
1640,SILVER - CHICAGO BOARD OF TRADE,1988-12-15,9700,1042,2464,   -3193,    -427,    -423
1641,SILVER - CHICAGO BOARD OF TRADE,1988-11-30,12893,1469,2887,    1374,     203,   -1433
1642,SILVER - COMMODITY EXCHANGE INC.,1988-11-30,91104,10572,11505,    1152,     -56,    7000
1644,SILVER - COMMODITY EXCHANGE INC.,1988-11-15,89952,10628,4505,    3862,    1308,     389
1643,SILVER - CHICAGO BOARD OF TRADE,1988-11-15,11519,1266,4320,    1667,    1116,    2237
1645,SILVER - CHICAGO BOARD OF TRADE,1988-10-31,9852,150,2083,   -3131,   -2686,   -1840
1646,SILVER - COMMODITY EXCHANGE INC.,1988-10-31,86090,9320,4116,       2,   -1566,   -1535
1647,SILVER - COMMODITY EXCHANGE INC.,1988-10-14,86088,10886,5651,    4185,    3515,     113
1648,SILVER - CHICAGO BOARD OF TRADE,1988-10-14,12983,2836,3923,    1182,     927,     982
1649,SILVER - CHICAGO BOARD OF TRADE,1988-09-30,11801,1909,2941,    -673,     225,     383
1650,SILVER - COMMODITY EXCHANGE INC.,1988-09-30,81903,7371,5538,   -2888,   -1202,     242
1652,SILVER - COMMODITY EXCHANGE INC.,1988-09-15,84791,8573,5296,    7921,     707,     117
1651,SILVER - CHICAGO BOARD OF TRADE,1988-09-15,12474,1684,2558,    -459,    -547,    -320
1654,SILVER - COMMODITY EXCHANGE INC.,1988-08-31,76870,7866,5179,   -5105,   -1628,    -777
1653,SILVER - CHICAGO BOARD OF TRADE,1988-08-31,12933,2231,2878,      77,    -377,     493
1656,SILVER - CHICAGO BOARD OF TRADE,1988-08-15,12856,2608,2385,     146,    -108,     623
1655,SILVER - COMMODITY EXCHANGE INC.,1988-08-15,81975,9494,5956,   -1981,   -4309,     497
1658,SILVER - CHICAGO BOARD OF TRADE,1988-07-29,12710,2716,1762,   -1461,      66,   -2289
1657,SILVER - COMMODITY EXCHANGE INC.,1988-07-29,83956,13803,5459,   -2995,   -7304,    -246
1659,SILVER - CHICAGO BOARD OF TRADE,1988-07-15,14171,2650,4051,    3197,    1832,    1936
1660,SILVER - COMMODITY EXCHANGE INC.,1988-07-15,86951,21107,5705,    7520,    8162,    1454
1661,SILVER - COMMODITY EXCHANGE INC.,1988-06-30,79431,12945,4251,   -2515,   -2359,    -814
1662,SILVER - CHICAGO BOARD OF TRADE,1988-06-30,10974,818,2115,   -2078,   -1762,   -2179
1663,SILVER - COMMODITY EXCHANGE INC.,1988-06-15,81946,15304,5065,   10863,    3933,      97
1664,SILVER - CHICAGO BOARD OF TRADE,1988-06-15,13052,2580,4294,    1029,    1354,    1621
1665,SILVER - COMMODITY EXCHANGE INC.,1988-05-31,71083,11371,4968,    1257,    1803,     -16
1666,SILVER - CHICAGO BOARD OF TRADE,1988-05-31,12023,1226,2673,    -124,    -474,   -1364
1667,SILVER - COMMODITY EXCHANGE INC.,1988-05-13,69826,9568,4984,    7470,    1381,     835
1668,SILVER - CHICAGO BOARD OF TRADE,1988-05-13,12147,1700,4037,    1566,    1245,    2230
1669,SILVER - COMMODITY EXCHANGE INC.,1988-04-29,62356,8187,4149,   -2898,     182,   -1035
1670,SILVER - CHICAGO BOARD OF TRADE,1988-04-29,10581,455,1807,     216,    -167,     281
1672,SILVER - COMMODITY EXCHANGE INC.,1988-04-15,65254,8005,5184,   -3454,   -6467,    1030
1671,SILVER - CHICAGO BOARD OF TRADE,1988-04-15,10365,622,1526,      66,     114,    -692
1674,SILVER - CHICAGO BOARD OF TRADE,1988-03-31,10299,508,2218,    -365,     202,     514
1673,SILVER - COMMODITY EXCHANGE INC.,1988-03-31,68708,14472,4154,     948,    6430,    -607
1676,SILVER - CHICAGO BOARD OF TRADE,1988-03-15,10664,306,1704,    -391,      19,     204
1675,SILVER - COMMODITY EXCHANGE INC.,1988-03-15,67760,8042,4761,   -3242,   -1082,   -1258
1677,SILVER - CHICAGO BOARD OF TRADE,1988-02-29,11055,287,1500,    -233,    -415,      73
1678,SILVER - COMMODITY EXCHANGE INC.,1988-02-29,71002,9124,6019,   -9619,    2405,   -1366
1679,SILVER - COMMODITY EXCHANGE INC.,1988-02-12,80621,6719,7385,    1151,   -1048,     957
1680,SILVER - CHICAGO BOARD OF TRADE,1988-02-12,11288,702,1427,    -601,       2,     -59
1682,SILVER - COMMODITY EXCHANGE INC.,1988-01-29,79470,7767,6428,    2304,    -570,    1576
1681,SILVER - CHICAGO BOARD OF TRADE,1988-01-29,11889,700,1486,     781,     700,   -1085
1683,SILVER - COMMODITY EXCHANGE INC.,1988-01-15,77166,8337,4852,    2933,    1093,     353
1684,SILVER - CHICAGO BOARD OF TRADE,1988-01-15,11108,0,2571,     941,    -265,    1127
1685,SILVER - CHICAGO BOARD OF TRADE,1987-12-31,10167,265,1444,    -315,    -145,     225
1686,SILVER - COMMODITY EXCHANGE INC.,1987-12-31,74233,7244,4499,    2786,   -1523,     -68
1687,SILVER - COMMODITY EXCHANGE INC.,1987-12-15,71447,8767,4567,     278,    1738,     259
1688,SILVER - CHICAGO BOARD OF TRADE,1987-12-15,10482,410,1219,    -703,     101,    -232
1690,SILVER - CHICAGO BOARD OF TRADE,1987-11-30,11185,309,1451,   -1416,    -363,     226
1689,SILVER - COMMODITY EXCHANGE INC.,1987-11-30,71169,7029,4308,   -7728,   -1125,    -721
1692,SILVER - COMMODITY EXCHANGE INC.,1987-11-13,78897,8154,5029,   -3993,   -1640,   -1026
1691,SILVER - CHICAGO BOARD OF TRADE,1987-11-13,12601,672,1225,    -461,     192,     396
1694,SILVER - COMMODITY EXCHANGE INC.,1987-10-30,82890,9794,6055,   -3913,    -749,     849
1693,SILVER - CHICAGO BOARD OF TRADE,1987-10-30,13062,480,829,    -889,     480,    -986
1695,SILVER - CHICAGO BOARD OF TRADE,1987-10-15,13951,0,1815,     447,    -227,     950
1696,SILVER - COMMODITY EXCHANGE INC.,1987-10-15,86803,10543,5206,    8230,     803,    -750
1697,SILVER - COMMODITY EXCHANGE INC.,1987-09-30,78573,9740,5956,   -1851,   -3003,   -1197
1698,SILVER - CHICAGO BOARD OF TRADE,1987-09-30,13504,227,865,     -87,      27,    -861
