Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions,Close,Change Price,signal,Interpretation
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-09-12,21116,13042,-12333,7264,81318,-2512,8074,-19597.0,0.09096284210681915,-0.00017409026622772217,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-09-05,33449,5778,608,-4258,83830,-489,27671,4866.0,0.09224241971969604,0.0010888725519180298,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-08-29,32841,10036,1073,3109,84319,1522,22805,-2036.0,0.09218289703130722,0.00021872669458389282,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-08-22,31768,6927,-10665,128,82797,-9217,24841,-10793.0,0.09233184158802032,0.0007005259394645691,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-08-15,42433,6799,13671,-54,92014,12466,35634,13725.0,0.09297136962413788,8.20457935333252e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-08-08,28762,6853,1507,-2727,79548,-6984,21909,4234.0,0.09207255393266678,-0.00027207285165786743,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-08-01,27255,9580,10630,1026,86532,4415,17675,9604.0,0.09071940928697586,-0.0009396225214004517,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-07-25,16625,8554,-384,-2029,82117,436,8071,1645.0,0.0919371172785759,0.0005118846893310547,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-07-18,17009,10583,6171,-4612,81681,4362,6426,10783.0,0.09169264137744904,-0.0003519505262374878,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-07-11,10838,15195,-127,-7406,77319,-7756,-4357,7279.0,0.09137427061796188,0.0007781460881233215,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-07-03,10965,22601,2048,-14134,85075,-3184,-11636,16182.0,0.09027715027332306,-0.0001919269561767578,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-06-27,8917,36735,1152,-73,88259,10391,-27818,1225.0,0.08748140931129456,-0.0006320774555206299,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-06-20,7765,36808,-2323,489,77868,-25243,-29043,-2812.0,0.0874355137348175,-0.0005616694688796997,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-06-13,10088,36319,1226,-439,103111,13089,-26231,1665.0,0.08722958713769913,-0.0003207549452781677,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-06-06,8862,36758,835,-129,90022,-599,-27896,964.0,0.08869180083274841,0.00039158016443252563,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-05-30,8027,36887,-3957,6382,90621,-320,-28860,-10339.0,0.08853475004434586,-0.00010202080011367798,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-05-23,11984,30505,-3504,3945,90941,2617,-18521,-7449.0,0.08801499754190445,-0.001274704933166504,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-05-16,15488,26560,-4231,3536,88324,1363,-11072,-7767.0,0.0908677875995636,0.0013502836227416992,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-05-09,19719,23024,2419,-933,86961,2233,-3305,3352.0,0.09205560386180878,-0.00019106268882751465,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-05-02,17300,23957,-1479,-7872,84728,-7076,-6657,6393.0,0.09113860130310059,8.465349674224854e-05,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-04-25,18779,31829,2257,8340,91804,10864,-13050,-6083.0,0.08976660668849945,-0.00018572062253952026,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-04-18,16522,23489,342,2685,80940,979,-6967,-2343.0,0.09154994040727615,0.00017566978931427002,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-04-11,16180,20804,-445,973,79961,52,-4624,-1418.0,0.09076880663633347,0.00010697543621063232,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-04-04,16625,19831,-4114,10314,79909,9407,-3206,-14428.0,0.09156671166419983,0.0006410926580429077,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-03-28,20739,9517,-7791,1997,70502,-3190,11222,-9788.0,0.09084879606962204,-0.0005672350525856018,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-03-21,28530,7520,-7124,1796,73692,-4024,21010,-8920.0,0.09222539514303207,0.00030517578125,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-03-14,35654,5724,-5076,-446,77716,-21126,29930,-4630.0,0.09374268352985382,-0.00016901642084121704,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-03-07,40730,6170,-26221,2124,98842,-14827,34560,-28345.0,0.09380423277616501,0.0004466250538825989,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-02-28,66951,4046,-3015,-1217,113669,-5634,62905,-1798.0,0.09541711956262589,-8.017569780349731e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-02-21,69966,5263,-497,1276,119303,-795,64703,-1773.0,0.09548363089561462,-0.00012780725955963135,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-02-14,70463,3987,2866,-2637,120098,2475,66476,5503.0,0.09513843059539795,0.00022124499082565308,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-02-07,67597,6624,-2280,2845,117623,-17,60973,-5125.0,0.09477325528860092,-0.0001844838261604309,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-01-31,69877,3779,21381,-160,117640,19032,66098,21541.0,0.09578084945678711,-3.211945295333862e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-01-24,48496,3939,-555,-1042,98608,-877,44557,487.0,0.09548363089561462,0.000295393168926239,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-01-17,49051,4981,5640,1709,99485,3331,44070,3931.0,0.0945894867181778,-0.00011375546455383301,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-01-10,43411,3272,5031,706,96154,4404,40139,4325.0,0.09412650763988495,-0.0003066509962081909,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2006-01-03,38380,2566,85,-5094,91750,114,35814,5179.0,0.09428625553846359,-0.00022276490926742554,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-12-27,38295,7660,-3970,1684,91636,-2219,30635,-5654.0,0.09302757680416107,0.00025028735399246216,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-12-20,42265,5976,-30974,327,93855,-44419,36289,-31301.0,0.09375058114528656,-0.0004025101661682129,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-12-13,73239,5649,-14510,490,138274,1901,67590,-15000.0,0.09406806528568268,0.000652901828289032,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-12-06,87749,5159,-2221,909,136373,-552,82590,-3130.0,0.09601536393165588,0.00045874714851379395,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-11-29,89970,4250,-1367,-793,136925,7242,85720,-574.0,0.09445101022720337,-0.00026838481426239014,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-11-22,91337,5043,6673,216,129683,19407,86294,6457.0,0.09412650763988495,-0.0003200322389602661,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-11-15,84664,4827,17303,-380,110276,18584,79837,17683.0,0.0939602330327034,0.00016479939222335815,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-11-08,67361,5207,18309,76,91692,21802,62154,18233.0,0.09351912885904312,0.0003094598650932312,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-11-01,49052,5131,22333,-6917,69890,5561,43921,29250.0,0.09309253841638565,-4.334002733230591e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-10-25,26719,12048,-180,5459,64329,1229,14671,-5639.0,0.09197515994310379,0.00019415467977523804,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-10-18,26899,6589,-26544,1080,63100,-12477,20310,-27624.0,0.09207848459482193,-0.00016818195581436157,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-10-11,53443,5509,-6725,1615,75577,-5709,47934,-8340.0,0.09250693768262863,0.0010323673486709595,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-10-04,60168,3894,20091,-3521,81286,1311,56274,23612.0,0.0933271124958992,9.57101583480835e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-09-27,40077,7415,257,2898,79975,5366,32662,-2641.0,0.09189065545797348,-0.00027523934841156006,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-09-20,39820,4517,-5190,-887,74609,-13734,35303,-4303.0,0.09237192571163177,-8.369237184524536e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-09-13,45010,5404,-12,3460,88343,12591,39606,-3472.0,0.09258830547332764,0.0001241341233253479,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-09-06,45022,1944,5351,-2963,75752,5155,43078,8314.0,0.0936855897307396,0.0005670562386512756,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-08-30,39671,4907,-14908,-4372,70597,-10664,34764,-10536.0,0.0923830196261406,-0.0005537793040275574,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-08-23,54579,9279,-20343,8409,81261,-17559,45300,-28752.0,0.09267840534448624,0.000935286283493042,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-08-16,74922,870,-698,-541,98820,1620,74052,-157.0,0.09433961659669876,0.00028659403324127197,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-08-09,75620,1411,882,-157,97200,1417,74209,1039.0,0.09423206001520157,-0.0003305897116661072,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-08-02,74738,1568,-733,-294,95783,-1299,73170,-439.0,0.0943351686000824,-0.00019171833992004395,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-07-26,75471,1862,865,-2520,97082,2441,73609,3385.0,0.09365926682949066,-0.0002242252230644226,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-07-19,74606,4382,-4581,-509,94641,-5703,70224,-4072.0,0.09429515153169632,-5.336850881576538e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-07-12,79187,4891,-3329,527,100344,-4267,74296,-3856.0,0.09339684247970581,-0.00041178613901138306,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-07-05,82516,4364,4872,396,104611,3466,78152,4476.0,0.09293679893016815,0.00010353326797485352,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-06-28,77644,3968,-6414,-1000,101145,-3206,73676,-5414.0,0.09263461828231812,-0.00048391520977020264,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-06-21,84058,4968,1743,601,104351,1927,79090,1142.0,0.09294544160366058,0.0,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-06-14,82315,4367,1817,1127,102424,-18456,77948,690.0,0.09236595779657364,-0.00024378299713134766,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-06-07,80498,3240,-3332,-160,120880,11059,77258,-3172.0,0.09196247905492783,2.958625555038452e-05,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-05-31,83830,3400,6786,-199,109821,8117,80430,6985.0,0.0919836238026619,-0.0004463568329811096,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-05-24,77044,3599,-1373,743,101704,-3325,73445,-2116.0,0.09119511395692825,-0.00030456483364105225,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-05-17,78417,2856,-1162,-1287,105029,-2047,75561,125.0,0.09100008755922318,-0.0006841570138931274,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-05-10,79579,4143,-1175,-289,107076,-2023,75436,-886.0,0.09060843288898468,-0.0003171861171722412,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-05-03,80754,4432,9495,-485,109099,10370,76322,9980.0,0.09095869958400726,-0.00028217583894729614,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-04-26,71259,4917,6436,1028,98729,6270,66342,5408.0,0.09026084840297699,0.0002032145857810974,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-04-19,64823,3889,13162,140,92459,14589,60934,13022.0,0.09033015370368958,-0.00011438131332397461,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-04-12,51661,3749,19014,-7068,77870,17407,47912,26082.0,0.09033423662185669,-8.158385753631592e-06,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-04-05,32647,10817,-45,1957,60463,-63,21830,-2002.0,0.0890551209449768,-0.0001589059829711914,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-03-29,32692,8860,-4970,4209,60526,-5258,23832,-9179.0,0.08879417181015015,-0.00034033507108688354,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-03-22,37662,4651,-11948,-364,65784,-6179,33011,-11584.0,0.08901548385620117,0.0002370774745941162,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-03-15,49610,5015,-23607,-3203,71963,-53449,44595,-20404.0,0.08953353017568588,0.00043079257011413574,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-03-08,73217,8218,2218,-468,125412,23026,64999,2686.0,0.09125752747058868,0.0002657175064086914,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-03-01,70999,8686,-257,448,102386,4741,62313,-705.0,0.09008197486400604,-0.00030124932527542114,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-02-22,71256,8238,7061,207,97645,8550,63018,6854.0,0.09039956331253052,6.532669067382812e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-02-15,64195,8031,5680,1464,89095,6316,56164,4216.0,0.08968610316514969,-0.0001934543251991272,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-02-08,58515,6567,4843,129,82779,3411,51948,4714.0,0.08940544724464417,-0.00041759759187698364,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-02-01,53672,6438,10704,-1650,79368,10280,47234,12354.0,0.08966197818517685,-0.00024990737438201904,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-01-25,42968,8088,-4934,2966,69088,-3330,34880,-7900.0,0.08871539682149887,-0.000300087034702301,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-01-18,47902,5122,9369,-1275,72418,3261,42780,10644.0,0.08907099068164825,-6.351619958877563e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-01-11,38533,6397,-4248,-3473,69157,-5711,32136,-775.0,0.08946944773197174,-0.00023274123668670654,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2005-01-04,42781,9870,-11339,3817,74868,-10737,32911,-15156.0,0.08812902122735977,-0.0001322329044342041,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-12-28,54120,6053,-2976,-24,85605,-96,48067,-2952.0,0.089214026927948,8.746981620788574e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-12-21,57096,6077,730,-179,85701,2658,51019,909.0,0.08972632884979248,-0.00020173192024230957,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-12-14,56366,6256,-10844,-4963,83043,-31626,50110,-5881.0,0.08913450688123703,-0.000543549656867981,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-12-07,67210,11219,3754,478,114669,18230,55991,3276.0,0.08950147777795792,0.00035902857780456543,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-11-30,63456,10741,10699,968,96439,14897,52715,9731.0,0.08926977962255478,-0.0008121952414512634,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-11-23,52757,9773,8506,1860,81542,10999,42984,6646.0,0.08840951323509216,-0.00042410194873809814,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-11-16,44251,7913,5793,-2006,70543,5324,36338,7799.0,0.08818341791629791,-0.0003905445337295532,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-11-09,38458,9919,8360,1285,65219,6026,28539,7075.0,0.08753501623868942,-0.00022277235984802246,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-11-02,30098,8634,-906,261,59193,-1285,21464,-1167.0,0.08754267543554306,-7.670372724533081e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-10-26,31004,8373,-11136,936,60478,-9362,22631,-12072.0,0.08712319284677505,0.00021956861019134521,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-10-19,42140,7437,-22610,-2382,69840,-20428,34703,-20228.0,0.08764242380857468,0.0003747716546058655,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-10-12,64750,9819,11048,1430,90268,11705,54931,9618.0,0.08903133869171143,0.00015035271644592285,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-10-05,53702,8389,22034,974,78563,21389,45313,21060.0,0.08884940296411514,9.463727474212646e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-09-28,31668,7415,13610,-311,57174,14377,24253,13921.0,0.08768084645271301,-6.154179573059082e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-09-21,18058,7726,14270,-10853,42797,3921,10332,25123.0,0.08781944215297699,6.165355443954468e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-09-14,3788,18579,-15553,8559,38876,-24645,-14791,-24112.0,0.08667764812707901,-0.0002713128924369812,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-09-07,19341,10020,-25938,3561,63521,-12996,9321,-29499.0,0.08637069910764694,-0.00014197826385498047,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-08-31,45279,6459,-4472,-195,76517,-4994,38820,-4277.0,0.087989442050457,0.00036238133907318115,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-08-24,49751,6654,5496,-2911,81511,3960,43097,8407.0,0.08805917948484421,-3.102421760559082e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-08-17,44255,9565,12753,-5983,77551,15242,34690,18736.0,0.08842514455318451,0.00020282715559005737,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-08-10,31502,15548,13176,2102,62309,13036,15954,11074.0,0.08760403096675873,-5.375593900680542e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-08-03,18326,13446,8780,-2371,49273,8865,4880,11151.0,0.08778860419988632,0.00026125460863113403,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-07-27,9546,15817,-2798,-4534,40408,-6058,-6271,1736.0,0.08726765215396881,-0.0004362538456916809,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-07-20,12344,20351,7344,-6764,46466,-1288,-8007,14108.0,0.0877423882484436,0.0003985166549682617,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-07-13,5000,27115,1814,2799,47754,-2860,-22115,-985.0,0.08735913783311844,-0.00022187083959579468,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-07-06,3186,24316,-3106,5272,50614,7959,-21130,-8378.0,0.08732099086046219,0.00018261373043060303,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-06-29,6292,19044,-9442,3512,42655,-6330,-12752,-12954.0,0.08710042387247086,-0.0001063421368598938,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2004-06-22,15734,15532,10932,-12316,48985,698,202,23248.0,0.08851123601198196,7.04452395439148e-05,1,Market is Strong (Bullish)
