,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1919,SILVER - CHICAGO BOARD OF TRADE,1991-10-31,1593,1022,     512,      50,5601,     205,571,462.0
1921,SILVER - CHICAGO BOARD OF TRADE,1991-10-15,1081,972,     143,    -406,5396,     -52,109,-15705.0
1922,SILVER - COMMODITY EXCHANGE INC.,1991-10-15,23108,7294,   -1568,    1393,90476,    3658,15814,-2961.0
1923,SILVER - COMMODITY EXCHANGE INC.,1991-09-30,24676,5901,     599,   -8421,86818,     -99,18775,19215.0
1924,SILVER - CHICAGO BOARD OF TRADE,1991-09-30,938,1378,     -41,    -120,5448,    -236,-440,-10195.0
1926,SILVER - COMMODITY EXCHANGE INC.,1991-09-16,24077,14322,    4630,   -4094,86917,   -1063,9755,10274.0
1925,SILVER - CHICAGO BOARD OF TRADE,1991-09-16,979,1498,     -41,      71,5684,      36,-519,-1550.0
1928,SILVER - COMMODITY EXCHANGE INC.,1991-08-30,19447,18416,     987,    1406,87980,   -8202,1031,1438.0
1927,SILVER - CHICAGO BOARD OF TRADE,1991-08-30,1020,1427,       6,      48,5648,     -55,-407,-42.0
1929,SILVER - CHICAGO BOARD OF TRADE,1991-08-15,1014,1379,       0,     229,5703,      75,-365,-1815.0
1930,SILVER - COMMODITY EXCHANGE INC.,1991-08-15,18460,17010,   -2027,    4823,96182,    -347,1450,1586.0
1932,SILVER - CHICAGO BOARD OF TRADE,1991-07-31,1014,1150,   -3457,   -2488,5628,   -3919,-136,-8436.0
1931,SILVER - COMMODITY EXCHANGE INC.,1991-07-31,20487,12187,   -7439,    7713,96529,   -1087,8300,-15152.0
1933,SILVER - COMMODITY EXCHANGE INC.,1991-07-15,27926,4474,   -1767,    2651,97616,     454,23452,22619.0
1934,SILVER - CHICAGO BOARD OF TRADE,1991-07-15,4471,3638,    2300,    1791,9547,    2424,833,-27037.0
1936,SILVER - COMMODITY EXCHANGE INC.,1991-06-28,29693,1823,    -289,    -401,97162,  -11739,27870,27546.0
1935,SILVER - CHICAGO BOARD OF TRADE,1991-06-28,2171,1847,     275,     451,7123,     272,324,-27434.0
1938,SILVER - COMMODITY EXCHANGE INC.,1991-06-14,29982,2224,    5399,   -5025,108901,   10012,27758,27258.0
1937,SILVER - CHICAGO BOARD OF TRADE,1991-06-14,1896,1396,     848,     734,6851,     850,500,-16834.0
1939,SILVER - COMMODITY EXCHANGE INC.,1991-05-31,24583,7249,     -74,    3398,98889,    3475,17334,16948.0
1940,SILVER - CHICAGO BOARD OF TRADE,1991-05-31,1048,662,     145,    -263,6001,    -149,386,-20420.0
1942,SILVER - COMMODITY EXCHANGE INC.,1991-05-15,24657,3851,    1523,    -979,95414,     251,20806,20828.0
1941,SILVER - CHICAGO BOARD OF TRADE,1991-05-15,903,925,     172,       8,6150,      62,-22,164.0
1943,SILVER - CHICAGO BOARD OF TRADE,1991-04-30,731,917,    -276,     -17,6088,    -395,-186,-18490.0
1944,SILVER - COMMODITY EXCHANGE INC.,1991-04-30,23134,4830,     390,    1647,95163,   -2900,18304,18231.0
1946,SILVER - CHICAGO BOARD OF TRADE,1991-04-15,1007,934,   -1164,    -100,6483,    -772,73,-19488.0
1945,SILVER - COMMODITY EXCHANGE INC.,1991-04-15,22744,3183,   -4717,   -1065,98063,   -7272,19561,-3652.0
1948,SILVER - COMMODITY EXCHANGE INC.,1991-03-28,27461,4248,   -1581,    1368,105335,    5575,23213,22076.0
1947,SILVER - CHICAGO BOARD OF TRADE,1991-03-28,2171,1034,     -41,     145,7255,    -664,1137,-25025.0
1949,SILVER - COMMODITY EXCHANGE INC.,1991-03-15,29042,2880,    7392,   -5673,99760,    3147,26162,24839.0
1950,SILVER - CHICAGO BOARD OF TRADE,1991-03-15,2212,889,   -1248,     207,7919,    -835,1323,-1455.0
1952,SILVER - CHICAGO BOARD OF TRADE,1991-02-28,3460,682,   -2036,    -797,8754,   -1806,2778,-10319.0
1951,SILVER - COMMODITY EXCHANGE INC.,1991-02-28,21650,8553,    -281,    -183,96613,   -5524,13097,9080.0
1954,SILVER - CHICAGO BOARD OF TRADE,1991-02-15,5496,1479,    4087,     787,10560,    4151,4017,-9178.0
1953,SILVER - COMMODITY EXCHANGE INC.,1991-02-15,21931,8736,    4700,    -626,102137,   12411,13195,12478.0
1956,SILVER - CHICAGO BOARD OF TRADE,1991-01-31,1409,692,   -3917,   -1613,6409,   -3924,717,-7152.0
1955,SILVER - COMMODITY EXCHANGE INC.,1991-01-31,17231,9362,   -2414,    2770,89726,   -2513,7869,4848.0
1957,SILVER - CHICAGO BOARD OF TRADE,1991-01-15,5326,2305,    -500,     164,10333,      44,3021,-10032.0
1958,SILVER - COMMODITY EXCHANGE INC.,1991-01-15,19645,6592,    2137,    2494,92239,    7896,13053,-357.0
1959,SILVER - COMMODITY EXCHANGE INC.,1990-12-31,17508,4098,      82,   -5781,84343,    1730,13410,9725.0
1960,SILVER - CHICAGO BOARD OF TRADE,1990-12-31,5826,2141,     280,     479,10289,     414,3685,-199.0
1961,SILVER - CHICAGO BOARD OF TRADE,1990-12-14,5546,1662,       0,     174,9875,    -290,3884,-3663.0
1962,SILVER - COMMODITY EXCHANGE INC.,1990-12-14,17426,9879,     809,    3199,82613,    8906,7547,3489.0
1963,SILVER - CHICAGO BOARD OF TRADE,1990-11-30,5546,1488,    -110,   -1255,10165,   -1495,4058,-5879.0
1964,SILVER - COMMODITY EXCHANGE INC.,1990-11-30,16617,6680,    1542,     -61,73707,  -11151,9937,1421.0
1965,SILVER - COMMODITY EXCHANGE INC.,1990-11-15,15257,6741,   -4603,   -2652,84858,   -4556,8516,5603.0
1966,SILVER - CHICAGO BOARD OF TRADE,1990-11-15,5656,2743,     125,      14,11660,    -114,2913,111.0
1967,SILVER - CHICAGO BOARD OF TRADE,1990-10-31,5531,2729,     985,     756,11774,     856,2802,-7665.0
1968,SILVER - COMMODITY EXCHANGE INC.,1990-10-31,19860,9393,    1532,     215,89414,   -1741,10467,1317.0
1969,SILVER - COMMODITY EXCHANGE INC.,1990-10-15,18328,9178,    1107,     619,91155,    -652,9150,6577.0
1970,SILVER - CHICAGO BOARD OF TRADE,1990-10-15,4546,1973,    -249,      18,10918,    -461,2573,-267.0
1971,SILVER - CHICAGO BOARD OF TRADE,1990-09-28,4795,1955,     249,    -666,11379,    -571,2840,-5822.0
1972,SILVER - COMMODITY EXCHANGE INC.,1990-09-28,17221,8559,     359,   -1527,91807,     400,8662,1886.0
1973,SILVER - COMMODITY EXCHANGE INC.,1990-09-14,16862,10086,     260,    1110,91407,   -2097,6776,4851.0
1974,SILVER - CHICAGO BOARD OF TRADE,1990-09-14,4546,2621,       0,     154,11950,     701,1925,-154.0
1976,SILVER - CHICAGO BOARD OF TRADE,1990-08-31,4546,2467,     994,     738,11249,    1474,2079,-5547.0
1975,SILVER - COMMODITY EXCHANGE INC.,1990-08-31,16602,8976,   -3551,    5585,93504,   -7631,7626,5803.0
1977,SILVER - CHICAGO BOARD OF TRADE,1990-08-15,3552,1729,     -38,    -145,9775,      20,1823,-14939.0
1978,SILVER - COMMODITY EXCHANGE INC.,1990-08-15,20153,3391,     196,  -11205,101135,     943,16762,11401.0
1979,SILVER - COMMODITY EXCHANGE INC.,1990-07-31,19957,14596,   -2970,    2907,100192,    1922,5361,3645.0
1980,SILVER - CHICAGO BOARD OF TRADE,1990-07-31,3590,1874,    2006,    -407,9755,    1134,1716,2413.0
1982,SILVER - CHICAGO BOARD OF TRADE,1990-07-13,1584,2281,   -1252,    -845,8621,   -1234,-697,-11935.0
1981,SILVER - COMMODITY EXCHANGE INC.,1990-07-13,22927,11689,     -93,   -1570,98270,   -4086,11238,1477.0
1983,SILVER - COMMODITY EXCHANGE INC.,1990-06-29,23020,13259,    3684,     264,102356,   -8319,9761,10051.0
1984,SILVER - CHICAGO BOARD OF TRADE,1990-06-29,2836,3126,    1024,     654,9855,    1305,-290,370.0
1985,SILVER - CHICAGO BOARD OF TRADE,1990-06-15,1812,2472,   -2570,      24,8550,   -2492,-660,-7001.0
1986,SILVER - COMMODITY EXCHANGE INC.,1990-06-15,19336,12995,   -5722,   10763,110675,   13086,6341,-16485.0
1988,SILVER - COMMODITY EXCHANGE INC.,1990-05-31,25058,2232,    4607,   -9446,97589,    2799,22826,20892.0
1987,SILVER - CHICAGO BOARD OF TRADE,1990-05-31,4382,2448,   -1619,   -1553,11042,   -2333,1934,-6839.0
1989,SILVER - COMMODITY EXCHANGE INC.,1990-05-15,20451,11678,    1187,   -1060,94790,   -1753,8773,6773.0
1990,SILVER - CHICAGO BOARD OF TRADE,1990-05-15,6001,4001,    1131,    -191,13375,    1390,2000,1322.0
1991,SILVER - CHICAGO BOARD OF TRADE,1990-04-30,4870,4192,     700,    -467,11985,    1251,678,-5848.0
1992,SILVER - COMMODITY EXCHANGE INC.,1990-04-30,19264,12738,   -1046,    4722,96543,    3882,6526,7015.0
1994,SILVER - CHICAGO BOARD OF TRADE,1990-04-12,4170,4659,    1000,     387,10734,     363,-489,-12783.0
1993,SILVER - COMMODITY EXCHANGE INC.,1990-04-12,20310,8016,     612,   -4437,92661,   -6091,12294,13396.0
1995,SILVER - CHICAGO BOARD OF TRADE,1990-03-30,3170,4272,       0,     -25,10371,     384,-1102,-8347.0
1996,SILVER - COMMODITY EXCHANGE INC.,1990-03-30,19698,12453,    -799,    -548,98752,    1966,7245,-251.0
1997,SILVER - COMMODITY EXCHANGE INC.,1990-03-15,20497,13001,    1332,    2722,96786,    1472,7496,8623.0
1998,SILVER - CHICAGO BOARD OF TRADE,1990-03-15,3170,4297,     200,    -484,9987,     396,-1127,-10013.0
2000,SILVER - COMMODITY EXCHANGE INC.,1990-02-28,19165,10279,    -660,    5592,95314,    3372,8886,10697.0
1999,SILVER - CHICAGO BOARD OF TRADE,1990-02-28,2970,4781,   -1000,    -582,9591,   -1653,-1811,-16949.0
2002,SILVER - COMMODITY EXCHANGE INC.,1990-02-15,19825,4687,    3787,   -2424,91942,    -950,15138,16531.0
2001,SILVER - CHICAGO BOARD OF TRADE,1990-02-15,3970,5363,    2000,    1149,11244,    1709,-1393,-10320.0
2003,SILVER - COMMODITY EXCHANGE INC.,1990-01-31,16038,7111,   -1328,     854,92892,   -2368,8927,11171.0
2004,SILVER - CHICAGO BOARD OF TRADE,1990-01-31,1970,4214,       0,    -299,9535,    -551,-2244,-13353.0
2005,SILVER - COMMODITY EXCHANGE INC.,1990-01-15,17366,6257,     186,    1884,95260,     417,11109,13652.0
2006,SILVER - CHICAGO BOARD OF TRADE,1990-01-15,1970,4513,     807,    1159,10086,    1551,-2543,-15350.0
2007,SILVER - COMMODITY EXCHANGE INC.,1989-12-29,17180,4373,   -9333,    1064,94843,     460,12807,14998.0
2008,SILVER - CHICAGO BOARD OF TRADE,1989-12-29,1163,3354,     193,    -471,8535,    -386,-2191,-25395.0
2009,SILVER - COMMODITY EXCHANGE INC.,1989-12-15,26513,3309,    -936,     745,94383,    3904,23204,26059.0
2010,SILVER - CHICAGO BOARD OF TRADE,1989-12-15,970,3825,   -1680,   -1022,8921,   -1653,-2855,-27740.0
2012,SILVER - COMMODITY EXCHANGE INC.,1989-11-30,27449,2564,    6695,     350,90479,    1263,24885,27082.0
2011,SILVER - CHICAGO BOARD OF TRADE,1989-11-30,2650,4847,   -1730,   -1646,10574,   -2636,-2197,-84.0
2013,SILVER - CHICAGO BOARD OF TRADE,1989-11-15,4380,6493,    3408,    2630,13210,    4596,-2113,-20653.0
2014,SILVER - COMMODITY EXCHANGE INC.,1989-11-15,20754,2214,    3888,   -6094,89216,     454,18540,9982.0
2016,SILVER - COMMODITY EXCHANGE INC.,1989-10-31,16866,8308,     336,   -4465,88762,     895,8558,11449.0
2015,SILVER - CHICAGO BOARD OF TRADE,1989-10-31,972,3863,    -575,     -83,8614,    -641,-2891,-492.0
2017,SILVER - CHICAGO BOARD OF TRADE,1989-10-13,1547,3946,   -1278,    -345,9255,    -871,-2399,-6156.0
2018,SILVER - COMMODITY EXCHANGE INC.,1989-10-13,16530,12773,   -1010,    5173,87867,    -244,3757,-6183.0
2020,SILVER - COMMODITY EXCHANGE INC.,1989-09-29,17540,7600,    2241,   -7069,88111,    3938,9940,11406.0
2019,SILVER - CHICAGO BOARD OF TRADE,1989-09-29,2825,4291,    -441,     554,10126,    -134,-1466,-2096.0
2021,SILVER - COMMODITY EXCHANGE INC.,1989-09-15,15299,14669,    1436,     847,84173,     161,630,1101.0
2022,SILVER - CHICAGO BOARD OF TRADE,1989-09-15,3266,3737,      73,     230,10260,     222,-471,-157.0
2023,SILVER - CHICAGO BOARD OF TRADE,1989-08-31,3193,3507,    -343,     119,10038,     131,-314,-355.0
2024,SILVER - COMMODITY EXCHANGE INC.,1989-08-31,13863,13822,    1602,    2943,84012,   -3509,41,-107.0
2025,SILVER - CHICAGO BOARD OF TRADE,1989-08-15,3536,3388,     544,     143,9907,     529,148,-1234.0
2026,SILVER - COMMODITY EXCHANGE INC.,1989-08-15,12261,10879,    -304,   -1190,87521,    -831,1382,1635.0
2028,SILVER - CHICAGO BOARD OF TRADE,1989-07-31,2992,3245,    1011,     838,9378,   -1132,-253,-749.0
2027,SILVER - COMMODITY EXCHANGE INC.,1989-07-31,12565,12069,    1757,    4291,88352,    6322,496,-2534.0
2030,SILVER - COMMODITY EXCHANGE INC.,1989-07-14,10808,7778,    -459,   -1305,82030,   -3759,3030,3456.0
2029,SILVER - CHICAGO BOARD OF TRADE,1989-07-14,1981,2407,     132,      92,10510,      54,-426,40.0
2031,SILVER - CHICAGO BOARD OF TRADE,1989-06-30,1849,2315,    -256,     583,10456,     -53,-466,-2650.0
2032,SILVER - COMMODITY EXCHANGE INC.,1989-06-30,11267,9083,   -1274,    1587,85789,   -1793,2184,1811.0
2033,SILVER - CHICAGO BOARD OF TRADE,1989-06-15,2105,1732,     905,     164,10509,    1153,373,-4672.0
2034,SILVER - COMMODITY EXCHANGE INC.,1989-06-15,12541,7496,   -2703,   -1933,87582,     416,5045,-770.0
2035,SILVER - COMMODITY EXCHANGE INC.,1989-05-31,15244,9429,   -2649,   -4363,87166,   -6330,5815,6183.0
2036,SILVER - CHICAGO BOARD OF TRADE,1989-05-31,1200,1568,     413,    -802,9356,     420,-368,-4469.0
2037,SILVER - COMMODITY EXCHANGE INC.,1989-05-15,17893,13792,     758,    2718,93496,    -353,4101,5684.0
2038,SILVER - CHICAGO BOARD OF TRADE,1989-05-15,787,2370,      -8,    -107,8936,     -66,-1583,99.0
2040,SILVER - CHICAGO BOARD OF TRADE,1989-04-28,795,2477,     365,    -163,9002,     200,-1682,-7743.0
2039,SILVER - COMMODITY EXCHANGE INC.,1989-04-28,17135,11074,   -2224,     423,93849,   -7757,6061,-2647.0
2041,SILVER - COMMODITY EXCHANGE INC.,1989-04-14,19359,10651,     -16,    -540,101606,    4289,8708,10918.0
2042,SILVER - CHICAGO BOARD OF TRADE,1989-04-14,430,2640,    -326,     196,8802,    -199,-2210,-522.0
2044,SILVER - CHICAGO BOARD OF TRADE,1989-03-31,756,2444,     348,    -225,9001,    -910,-1688,-9872.0
2043,SILVER - COMMODITY EXCHANGE INC.,1989-03-31,19375,11191,   -1063,    6589,97317,    5833,8184,10445.0
2045,SILVER - CHICAGO BOARD OF TRADE,1989-03-15,408,2669,     158,      91,9911,     102,-2261,-18097.0
2046,SILVER - COMMODITY EXCHANGE INC.,1989-03-15,20438,4602,    6237,   -3953,91484,    -426,15836,18164.0
2048,SILVER - CHICAGO BOARD OF TRADE,1989-02-28,250,2578,    -400,     626,9809,     117,-2328,-7974.0
2047,SILVER - COMMODITY EXCHANGE INC.,1989-02-28,14201,8555,     868,    -821,91910,   -4755,5646,1689.0
2050,SILVER - COMMODITY EXCHANGE INC.,1989-02-15,13333,9376,     -52,    -956,96665,    2487,3957,5259.0
2049,SILVER - CHICAGO BOARD OF TRADE,1989-02-15,650,1952,     400,    -228,9692,     108,-1302,628.0
2051,SILVER - CHICAGO BOARD OF TRADE,1989-01-31,250,2180,       0,    -315,9584,   -1069,-1930,-4983.0
2052,SILVER - COMMODITY EXCHANGE INC.,1989-01-31,13385,10332,    1993,   -2332,94178,    1410,3053,5298.0
2054,SILVER - CHICAGO BOARD OF TRADE,1989-01-13,250,2495,   -2797,    -640,10653,   -1134,-2245,-973.0
2053,SILVER - COMMODITY EXCHANGE INC.,1989-01-13,11392,12664,   -1423,    1478,92768,   -1222,-1272,-1184.0
2056,SILVER - CHICAGO BOARD OF TRADE,1988-12-30,3047,3135,    2005,     671,11787,    2087,-88,-1717.0
2055,SILVER - COMMODITY EXCHANGE INC.,1988-12-30,12815,11186,     573,     845,93990,    3433,1629,3051.0
2058,SILVER - CHICAGO BOARD OF TRADE,1988-12-15,1042,2464,    -427,    -423,9700,   -3193,-1422,-3323.0
2057,SILVER - COMMODITY EXCHANGE INC.,1988-12-15,12242,10341,    1670,   -1164,90557,    -547,1901,2834.0
2059,SILVER - COMMODITY EXCHANGE INC.,1988-11-30,10572,11505,     -56,    7000,91104,    1152,-933,485.0
2060,SILVER - CHICAGO BOARD OF TRADE,1988-11-30,1469,2887,     203,   -1433,12893,    1374,-1418,-7541.0
2061,SILVER - COMMODITY EXCHANGE INC.,1988-11-15,10628,4505,    1308,     389,89952,    3862,6123,9177.0
2062,SILVER - CHICAGO BOARD OF TRADE,1988-11-15,1266,4320,    1116,    2237,11519,    1667,-3054,-1121.0
2064,SILVER - CHICAGO BOARD OF TRADE,1988-10-31,150,2083,   -2686,   -1840,9852,   -3131,-1933,-7137.0
2063,SILVER - COMMODITY EXCHANGE INC.,1988-10-31,9320,4116,   -1566,   -1535,86090,       2,5204,6291.0
2066,SILVER - CHICAGO BOARD OF TRADE,1988-10-14,2836,3923,     927,     982,12983,    1182,-1087,-6322.0
2065,SILVER - COMMODITY EXCHANGE INC.,1988-10-14,10886,5651,    3515,     113,86088,    4185,5235,3402.0
2067,SILVER - COMMODITY EXCHANGE INC.,1988-09-30,7371,5538,   -1202,     242,81903,   -2888,1833,2865.0
2068,SILVER - CHICAGO BOARD OF TRADE,1988-09-30,1909,2941,     225,     383,11801,    -673,-1032,-158.0
2070,SILVER - CHICAGO BOARD OF TRADE,1988-09-15,1684,2558,    -547,    -320,12474,    -459,-874,-4151.0
2069,SILVER - COMMODITY EXCHANGE INC.,1988-09-15,8573,5296,     707,     117,84791,    7921,3277,3924.0
2071,SILVER - CHICAGO BOARD OF TRADE,1988-08-31,2231,2878,    -377,     493,12933,      77,-647,-3334.0
2072,SILVER - COMMODITY EXCHANGE INC.,1988-08-31,7866,5179,   -1628,    -777,76870,   -5105,2687,-851.0
2074,SILVER - COMMODITY EXCHANGE INC.,1988-08-15,9494,5956,   -4309,     497,81975,   -1981,3538,3315.0
2073,SILVER - CHICAGO BOARD OF TRADE,1988-08-15,2608,2385,    -108,     623,12856,     146,223,-8121.0
2076,SILVER - COMMODITY EXCHANGE INC.,1988-07-29,13803,5459,   -7304,    -246,83956,   -2995,8344,7390.0
2075,SILVER - CHICAGO BOARD OF TRADE,1988-07-29,2716,1762,      66,   -2289,12710,   -1461,954,2355.0
2078,SILVER - CHICAGO BOARD OF TRADE,1988-07-15,2650,4051,    1832,    1936,14171,    3197,-1401,-16803.0
2077,SILVER - COMMODITY EXCHANGE INC.,1988-07-15,21107,5705,    8162,    1454,86951,    7520,15402,6708.0
2080,SILVER - COMMODITY EXCHANGE INC.,1988-06-30,12945,4251,   -2359,    -814,79431,   -2515,8694,9991.0
2079,SILVER - CHICAGO BOARD OF TRADE,1988-06-30,818,2115,   -1762,   -2179,10974,   -2078,-1297,417.0
2082,SILVER - CHICAGO BOARD OF TRADE,1988-06-15,2580,4294,    1354,    1621,13052,    1029,-1714,-11953.0
2081,SILVER - COMMODITY EXCHANGE INC.,1988-06-15,15304,5065,    3933,      97,81946,   10863,10239,3836.0
2083,SILVER - COMMODITY EXCHANGE INC.,1988-05-31,11371,4968,    1803,     -16,71083,    1257,6403,7850.0
2084,SILVER - CHICAGO BOARD OF TRADE,1988-05-31,1226,2673,    -474,   -1364,12023,    -124,-1447,890.0
2086,SILVER - CHICAGO BOARD OF TRADE,1988-05-13,1700,4037,    1245,    2230,12147,    1566,-2337,-6921.0
2085,SILVER - COMMODITY EXCHANGE INC.,1988-05-13,9568,4984,    1381,     835,69826,    7470,4584,5936.0
2087,SILVER - CHICAGO BOARD OF TRADE,1988-04-29,455,1807,    -167,     281,10581,     216,-1352,-5390.0
2088,SILVER - COMMODITY EXCHANGE INC.,1988-04-29,8187,4149,     182,   -1035,62356,   -2898,4038,1217.0
2090,SILVER - COMMODITY EXCHANGE INC.,1988-04-15,8005,5184,   -6467,    1030,65254,   -3454,2821,3725.0
2089,SILVER - CHICAGO BOARD OF TRADE,1988-04-15,622,1526,     114,    -692,10365,      66,-904,806.0
2091,SILVER - CHICAGO BOARD OF TRADE,1988-03-31,508,2218,     202,     514,10299,    -365,-1710,-12028.0
2092,SILVER - COMMODITY EXCHANGE INC.,1988-03-31,14472,4154,    6430,    -607,68708,     948,10318,7037.0
2094,SILVER - COMMODITY EXCHANGE INC.,1988-03-15,8042,4761,   -1082,   -1258,67760,   -3242,3281,4679.0
2093,SILVER - CHICAGO BOARD OF TRADE,1988-03-15,306,1704,      19,     204,10664,    -391,-1398,-4503.0
2096,SILVER - COMMODITY EXCHANGE INC.,1988-02-29,9124,6019,    2405,   -1366,71002,   -9619,3105,4318.0
2095,SILVER - CHICAGO BOARD OF TRADE,1988-02-29,287,1500,    -415,      73,11055,    -233,-1213,-547.0
2098,SILVER - COMMODITY EXCHANGE INC.,1988-02-12,6719,7385,   -1048,     957,80621,    1151,-666,59.0
2097,SILVER - CHICAGO BOARD OF TRADE,1988-02-12,702,1427,       2,     -59,11288,    -601,-725,61.0
2099,SILVER - CHICAGO BOARD OF TRADE,1988-01-29,700,1486,     700,   -1085,11889,     781,-786,-2125.0
2100,SILVER - COMMODITY EXCHANGE INC.,1988-01-29,7767,6428,    -570,    1576,79470,    2304,1339,3910.0
2101,SILVER - CHICAGO BOARD OF TRADE,1988-01-15,0,2571,    -265,    1127,11108,     941,-2571,-6056.0
2102,SILVER - COMMODITY EXCHANGE INC.,1988-01-15,8337,4852,    1093,     353,77166,    2933,3485,740.0
2103,SILVER - COMMODITY EXCHANGE INC.,1987-12-31,7244,4499,   -1523,     -68,74233,    2786,2745,3924.0
2104,SILVER - CHICAGO BOARD OF TRADE,1987-12-31,265,1444,    -145,     225,10167,    -315,-1179,-370.0
2106,SILVER - CHICAGO BOARD OF TRADE,1987-12-15,410,1219,     101,    -232,10482,    -703,-809,-5009.0
2105,SILVER - COMMODITY EXCHANGE INC.,1987-12-15,8767,4567,    1738,     259,71447,     278,4200,1479.0
2108,SILVER - COMMODITY EXCHANGE INC.,1987-11-30,7029,4308,   -1125,    -721,71169,   -7728,2721,3863.0
2107,SILVER - CHICAGO BOARD OF TRADE,1987-11-30,309,1451,    -363,     226,11185,   -1416,-1142,-4267.0
2109,SILVER - COMMODITY EXCHANGE INC.,1987-11-13,8154,5029,   -1640,   -1026,78897,   -3993,3125,3678.0
2110,SILVER - CHICAGO BOARD OF TRADE,1987-11-13,672,1225,     192,     396,12601,    -461,-553,-204.0
2111,SILVER - CHICAGO BOARD OF TRADE,1987-10-30,480,829,     480,    -986,13062,    -889,-349,-4088.0
2112,SILVER - COMMODITY EXCHANGE INC.,1987-10-30,9794,6055,    -749,     849,82890,   -3913,3739,-1598.0
2113,SILVER - COMMODITY EXCHANGE INC.,1987-10-15,10543,5206,     803,    -750,86803,    8230,5337,7152.0
2114,SILVER - CHICAGO BOARD OF TRADE,1987-10-15,0,1815,    -227,     950,13951,     447,-1815,-1177.0
2116,SILVER - CHICAGO BOARD OF TRADE,1987-09-30,227,865,      27,    -861,13504,     -87,-638,-4422.0
2115,SILVER - COMMODITY EXCHANGE INC.,1987-09-30,9740,5956,   -3003,   -1197,78573,   -1851,3784,-1806.0
2117,SILVER - COMMODITY EXCHANGE INC.,1987-09-15,12743,7153,    2849,   -1812,80424,   -1936,5590,7116.0
2118,SILVER - CHICAGO BOARD OF TRADE,1987-09-15,200,1726,      50,     980,13591,     107,-1526,-2455.0
2120,SILVER - COMMODITY EXCHANGE INC.,1987-08-31,9894,8965,   -2120,    3281,82360,   -3951,929,1525.0
2119,SILVER - CHICAGO BOARD OF TRADE,1987-08-31,150,746,    -744,   -1100,13484,    -277,-596,356.0
2121,SILVER - CHICAGO BOARD OF TRADE,1987-08-14,894,1846,    -251,    -607,13761,    -731,-952,-7282.0
2122,SILVER - COMMODITY EXCHANGE INC.,1987-08-14,12014,5684,   -5909,    -299,86311,   -1966,6330,7638.0
2124,SILVER - CHICAGO BOARD OF TRADE,1987-07-31,1145,2453,     700,    -607,14492,   -1396,-1308,-13248.0
