,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1728,GOLD - COMMODITY EXCHANGE INC.,1994-01-18,51621,6893,    1477,   -1918,159083,    1812,44728,3395.0
1729,GOLD - COMMODITY EXCHANGE INC.,1994-01-11,50144,8811,   -9150,    -721,157271,  -13226,41333,-8429.0
1730,GOLD - COMMODITY EXCHANGE INC.,1994-01-04,59294,9532,    5285,    1308,170497,   10650,49762,3977.0
1731,GOLD - COMMODITY EXCHANGE INC.,1993-12-28,54009,8224,      93,     -98,159847,     512,45785,191.0
1732,GOLD - COMMODITY EXCHANGE INC.,1993-12-21,53916,8322,    1052,     342,159335,    2907,45594,710.0
1733,GOLD - COMMODITY EXCHANGE INC.,1993-12-14,52864,7980,   12117,    -614,156428,   13904,44884,12731.0
1734,GOLD - COMMODITY EXCHANGE INC.,1993-12-07,40747,8594,    5034,   -2568,142524,   -4651,32153,7602.0
1735,GOLD - COMMODITY EXCHANGE INC.,1993-11-30,35713,11162,   -7211,    4151,147175,   -7106,24551,-11362.0
1736,GOLD - COMMODITY EXCHANGE INC.,1993-11-23,42924,7011,    1189,      28,154281,    2663,35913,1161.0
1737,GOLD - COMMODITY EXCHANGE INC.,1993-11-16,41735,6983,   -3185,   -6521,151618,   -3052,34752,3336.0
1738,GOLD - COMMODITY EXCHANGE INC.,1993-11-09,44920,13504,    7840,    1558,154670,    7827,31416,6282.0
1739,GOLD - COMMODITY EXCHANGE INC.,1993-11-02,37080,11946,   -4325,    1585,146843,   -7942,25134,-5910.0
1740,GOLD - COMMODITY EXCHANGE INC.,1993-10-26,41405,10361,    4156,    1250,154785,    5152,31044,2906.0
1741,GOLD - COMMODITY EXCHANGE INC.,1993-10-19,37249,9111,     642,   -1605,149633,   -1571,28138,2247.0
1742,GOLD - COMMODITY EXCHANGE INC.,1993-10-12,36607,10716,    6792,   -5872,151204,     -12,25891,12664.0
1743,GOLD - COMMODITY EXCHANGE INC.,1993-10-05,29815,16588,   -1457,    1451,151216,   -2982,13227,-2908.0
1744,GOLD - COMMODITY EXCHANGE INC.,1993-09-28,31272,15137,   -1463,   -1028,154198,   -5733,16135,-435.0
1745,GOLD - COMMODITY EXCHANGE INC.,1993-09-21,32735,16165,   -5625,   -1675,159931,  -11581,16570,-3950.0
1746,GOLD - COMMODITY EXCHANGE INC.,1993-09-14,38360,17840,   -7133,    -901,171512,   -7520,20520,-6232.0
1747,GOLD - COMMODITY EXCHANGE INC.,1993-09-07,45493,18741,   -3401,    5936,179032,    3119,26752,-9337.0
1748,GOLD - COMMODITY EXCHANGE INC.,1993-08-31,48894,12805,    4490,    1067,175913,    3357,36089,3423.0
1749,GOLD - COMMODITY EXCHANGE INC.,1993-08-24,44404,11738,    2536,   -1134,172556,    -258,32666,3670.0
1750,GOLD - COMMODITY EXCHANGE INC.,1993-08-17,41868,12872,  -13857,    -487,172814,   -4033,28996,-13370.0
1751,GOLD - COMMODITY EXCHANGE INC.,1993-08-10,55725,13359,  -26351,     880,176847,  -30022,42366,-27231.0
1752,GOLD - COMMODITY EXCHANGE INC.,1993-08-03,82076,12479,   12746,    1998,206869,    9165,69597,10748.0
1753,GOLD - COMMODITY EXCHANGE INC.,1993-07-27,69330,10481,   -5007,     626,197704,   -6938,58849,-5633.0
1754,GOLD - COMMODITY EXCHANGE INC.,1993-07-20,74337,9855,   -2200,   -3481,204642,     585,64482,1281.0
1755,GOLD - COMMODITY EXCHANGE INC.,1993-07-13,76537,13336,    2762,   -3802,204057,    4586,63201,6564.0
1756,GOLD - COMMODITY EXCHANGE INC.,1993-07-06,73775,17138,   12810,    5102,199471,   24774,56637,7708.0
1757,GOLD - COMMODITY EXCHANGE INC.,1993-06-29,60965,12036,    6526,     906,174697,    7329,48929,5620.0
1758,GOLD - COMMODITY EXCHANGE INC.,1993-06-22,54439,11130,    5275,     535,167368,    2907,43309,4740.0
1759,GOLD - COMMODITY EXCHANGE INC.,1993-06-15,49164,10595,   -7041,    1369,164461,   -6628,38569,-8410.0
1760,GOLD - COMMODITY EXCHANGE INC.,1993-06-08,56205,9226,   -4958,    -920,171089,   -4056,46979,-4038.0
1761,GOLD - COMMODITY EXCHANGE INC.,1993-06-01,61163,10146,    -645,    1503,175145,     615,51017,-2148.0
1762,GOLD - COMMODITY EXCHANGE INC.,1993-05-25,61808,8643,  -11223,    2885,174530,   -3887,53165,-14108.0
1763,GOLD - COMMODITY EXCHANGE INC.,1993-05-18,73031,5758,    7253,   -5452,178417,   11329,67273,12705.0
1764,GOLD - COMMODITY EXCHANGE INC.,1993-05-11,65778,11210,    -136,    1894,167088,    2685,54568,-2030.0
1765,GOLD - COMMODITY EXCHANGE INC.,1993-05-04,65914,9316,    8259,    1826,164403,    7407,56598,6433.0
1766,GOLD - COMMODITY EXCHANGE INC.,1993-04-27,57655,7490,   14133,     461,156996,   19565,50165,13672.0
1767,GOLD - COMMODITY EXCHANGE INC.,1993-04-20,43522,7029,    -662,    3855,137431,    3243,36493,-4517.0
1768,GOLD - COMMODITY EXCHANGE INC.,1993-04-13,44184,3174,     104,    -798,134188,     -14,41010,902.0
1769,GOLD - COMMODITY EXCHANGE INC.,1993-04-06,44080,3972,   12048,   -5342,134202,    6588,40108,17390.0
1770,GOLD - COMMODITY EXCHANGE INC.,1993-03-30,32032,9314,   15561,   -4696,127614,   15133,22718,20257.0
1771,GOLD - COMMODITY EXCHANGE INC.,1993-03-23,16471,14010,    6458,  -11143,112481,   -5688,2461,17601.0
1772,GOLD - COMMODITY EXCHANGE INC.,1993-03-16,10013,25153,    5003,   -4120,118169,    -195,-15140,9123.0
1773,GOLD - COMMODITY EXCHANGE INC.,1993-03-09,5010,29273,    -821,   10060,118364,    8500,-24263,-10881.0
1774,GOLD - COMMODITY EXCHANGE INC.,1993-03-02,5831,19213,    -588,    3992,109864,    1863,-13382,-4580.0
1775,GOLD - COMMODITY EXCHANGE INC.,1993-02-23,6419,15221,    -140,   -1990,108001,   -3623,-8802,1850.0
1776,GOLD - COMMODITY EXCHANGE INC.,1993-02-16,6559,17211,    1581,   -6353,111624,   -1379,-10652,7934.0
1777,GOLD - COMMODITY EXCHANGE INC.,1993-02-09,4978,23564,     604,     645,113003,    8607,-18586,-41.0
1778,GOLD - COMMODITY EXCHANGE INC.,1993-02-02,4374,22919,     596,   -2127,104396,   -5152,-18545,2723.0
1779,GOLD - COMMODITY EXCHANGE INC.,1993-01-26,3778,25046,     507,   -6270,109548,   -6280,-21268,6777.0
1780,GOLD - COMMODITY EXCHANGE INC.,1993-01-19,3271,31316,    -666,    -488,115828,    2171,-28045,-178.0
1781,GOLD - COMMODITY EXCHANGE INC.,1993-01-12,3937,31804,   -1114,    5032,113657,     328,-27867,-6146.0
1782,GOLD - COMMODITY EXCHANGE INC.,1993-01-05,5051,26772,    -549,    2327,113329,    5647,-21721,-2876.0
1783,GOLD - COMMODITY EXCHANGE INC.,1992-12-29,5600,24445,   -1038,    2904,107682,    3846,-18845,-3942.0
1784,GOLD - COMMODITY EXCHANGE INC.,1992-12-22,6638,21541,    3407,    -569,103836,    3923,-14903,3976.0
1785,GOLD - COMMODITY EXCHANGE INC.,1992-12-15,3231,22110,    -324,    -143,99913,    3027,-18879,-181.0
1786,GOLD - COMMODITY EXCHANGE INC.,1992-12-08,3555,22253,     943,   -2522,96886,   -1498,-18698,3465.0
1787,GOLD - COMMODITY EXCHANGE INC.,1992-12-01,2612,24775,    -784,     950,98384,  -10390,-22163,-1734.0
1788,GOLD - COMMODITY EXCHANGE INC.,1992-11-24,3396,23825,    -761,   -1552,108774,   -4161,-20429,791.0
1789,GOLD - COMMODITY EXCHANGE INC.,1992-11-17,4157,25377,   -1150,   -1970,112935,   -3812,-21220,820.0
1790,GOLD - COMMODITY EXCHANGE INC.,1992-11-10,5307,27347,    1957,    6569,116747,   10013,-22040,-4612.0
1791,GOLD - COMMODITY EXCHANGE INC.,1992-11-03,3350,20778,     102,    2225,106734,   -2042,-17428,-2123.0
1792,GOLD - COMMODITY EXCHANGE INC.,1992-10-27,3248,18553,    -526,    6343,108776,    9356,-15305,-6869.0
1793,GOLD - COMMODITY EXCHANGE INC.,1992-10-20,3774,12210,   -1778,    1960,99420,   -2297,-8436,-3738.0
1794,GOLD - COMMODITY EXCHANGE INC.,1992-10-13,5552,10250,   -1021,    1700,101717,    -229,-4698,-2721.0
1795,GOLD - COMMODITY EXCHANGE INC.,1992-10-06,6573,8550,     367,    -156,101946,    2755,-1977,523.0
1796,GOLD - COMMODITY EXCHANGE INC.,1992-09-30,6206,8706,    1039,   -4886,99191,   -1526,-2500,5925.0
1797,GOLD - COMMODITY EXCHANGE INC.,1992-09-15,5167,13592,   -1027,   -6253,100717,    1368,-8425,5226.0
1798,GOLD - COMMODITY EXCHANGE INC.,1992-08-31,6194,19845,    -474,     -42,99349,   -3435,-13651,-432.0
1799,GOLD - COMMODITY EXCHANGE INC.,1992-08-14,6668,19887,  -25677,   12955,102784,   -9600,-13219,-38632.0
1800,GOLD - COMMODITY EXCHANGE INC.,1992-07-31,32345,6932,    2563,    1300,112384,     621,25413,1263.0
1801,GOLD - COMMODITY EXCHANGE INC.,1992-07-15,29782,5632,   16720,   -3769,111763,   20601,24150,20489.0
1802,GOLD - COMMODITY EXCHANGE INC.,1992-06-30,13062,9401,   -3190,    -463,91162,  -12067,3661,-2727.0
1803,GOLD - COMMODITY EXCHANGE INC.,1992-06-15,16252,9864,    9957,  -12300,103229,     441,6388,22257.0
1804,GOLD - COMMODITY EXCHANGE INC.,1992-05-29,6295,22164,   -4199,    3355,102788,   -6959,-15869,-7554.0
1805,GOLD - COMMODITY EXCHANGE INC.,1992-05-15,10494,18809,    1469,   -8195,109747,   -3977,-8315,9664.0
1806,GOLD - COMMODITY EXCHANGE INC.,1992-04-30,9025,27004,    4765,   -2368,113724,    4412,-17979,7133.0
1807,GOLD - COMMODITY EXCHANGE INC.,1992-04-15,4260,29372,   -6616,    5884,109312,    5654,-25112,-12500.0
1808,GOLD - COMMODITY EXCHANGE INC.,1992-03-31,10876,23488,    -848,   -2791,103658,   -9987,-12612,1943.0
1809,GOLD - COMMODITY EXCHANGE INC.,1992-03-13,11724,26279,   -1188,    7140,113645,   10714,-14555,-8328.0
1810,GOLD - COMMODITY EXCHANGE INC.,1992-02-28,12912,19139,   -1005,    5710,102931,    2458,-6227,-6715.0
1811,GOLD - COMMODITY EXCHANGE INC.,1992-02-14,13917,13429,     566,     991,100473,   -2467,488,-425.0
1812,GOLD - COMMODITY EXCHANGE INC.,1992-01-31,13351,12438,    2161,   -3247,102940,   -1112,913,5408.0
1813,GOLD - COMMODITY EXCHANGE INC.,1992-01-15,11190,15685,    2172,    2065,104052,  -10092,-4495,107.0
1814,GOLD - COMMODITY EXCHANGE INC.,1991-12-31,9018,13620,   -7774,    7307,114144,   10485,-4602,-15081.0
1815,GOLD - COMMODITY EXCHANGE INC.,1991-12-13,16792,6313,  -15450,    2311,103659,  -11837,10479,-17761.0
1816,GOLD - COMMODITY EXCHANGE INC.,1991-11-29,32242,4002,   22051,   -9129,115496,   12462,28240,31180.0
1817,GOLD - COMMODITY EXCHANGE INC.,1991-11-15,10191,13131,   -3404,    3099,103034,    2723,-2940,-6503.0
1818,GOLD - COMMODITY EXCHANGE INC.,1991-10-31,13595,10032,    2131,     198,100311,    8159,3563,1933.0
1819,GOLD - COMMODITY EXCHANGE INC.,1991-10-15,11464,9834,    2061,  -10921,92152,   -5752,1630,12982.0
1820,GOLD - COMMODITY EXCHANGE INC.,1991-09-30,9403,20755,    1667,   -9114,97904,   -9545,-11352,10781.0
1821,GOLD - COMMODITY EXCHANGE INC.,1991-09-16,7736,29869,     509,   -1985,107449,    -544,-22133,2494.0
1822,GOLD - COMMODITY EXCHANGE INC.,1991-08-30,7227,31854,   -5194,    4533,107993,    6237,-24627,-9727.0
1823,GOLD - COMMODITY EXCHANGE INC.,1991-08-15,12421,27321,    -228,   11867,101756,   14266,-14900,-12095.0
1824,GOLD - COMMODITY EXCHANGE INC.,1991-07-31,12649,15454,   -7014,    6359,87490,   -7674,-2805,-13373.0
1825,GOLD - COMMODITY EXCHANGE INC.,1991-07-15,19663,9095,    1123,    -152,95164,    7815,10568,1275.0
1826,GOLD - COMMODITY EXCHANGE INC.,1991-06-28,18540,9247,   -1283,   -2709,87349,   -4604,9293,1426.0
1827,GOLD - COMMODITY EXCHANGE INC.,1991-06-14,19823,11956,   11698,   -5484,91953,     468,7867,17182.0
1828,GOLD - COMMODITY EXCHANGE INC.,1991-05-31,8125,17440,    1176,     -10,91485,   -8418,-9315,1186.0
1829,GOLD - COMMODITY EXCHANGE INC.,1991-05-15,6949,17450,    2649,   -8260,99903,   -8314,-10501,10909.0
1830,GOLD - COMMODITY EXCHANGE INC.,1991-04-30,4300,25710,     298,    7547,108217,   10927,-21410,-7249.0
1831,GOLD - COMMODITY EXCHANGE INC.,1991-04-15,4002,18163,    2278,   -3045,97290,   -5251,-14161,5323.0
1832,GOLD - COMMODITY EXCHANGE INC.,1991-03-28,1724,21208,   -1387,    6340,102541,    3833,-19484,-7727.0
1833,GOLD - COMMODITY EXCHANGE INC.,1991-03-15,3111,14868,    1499,   -1579,98708,     683,-11757,3078.0
1834,GOLD - COMMODITY EXCHANGE INC.,1991-02-28,1612,16447,    -903,    -433,98025,    2275,-14835,-470.0
1835,GOLD - COMMODITY EXCHANGE INC.,1991-02-15,2515,16880,     471,    2578,95750,    2254,-14365,-2107.0
1836,GOLD - COMMODITY EXCHANGE INC.,1991-01-31,2044,14302,  -15604,    8180,93496,  -24677,-12258,-23784.0
1837,GOLD - COMMODITY EXCHANGE INC.,1991-01-15,17648,6122,    8420,    1696,118173,   10563,11526,6724.0
1838,GOLD - COMMODITY EXCHANGE INC.,1990-12-31,9228,4426,    4447,   -6106,107610,   -3976,4802,10553.0
1839,GOLD - COMMODITY EXCHANGE INC.,1990-12-14,4781,10532,   -2483,    4397,111586,    9640,-5751,-6880.0
1840,GOLD - COMMODITY EXCHANGE INC.,1990-11-30,7264,6135,    1371,   -2069,101946,   -9248,1129,3440.0
1841,GOLD - COMMODITY EXCHANGE INC.,1990-11-15,5893,8204,   -5081,   -1188,111194,   -3340,-2311,-3893.0
1842,GOLD - COMMODITY EXCHANGE INC.,1990-10-31,10974,9392,   -6820,     329,114534,   -2122,1582,-7149.0
1843,GOLD - COMMODITY EXCHANGE INC.,1990-10-15,17794,9063,   -6890,    5876,116656,      36,8731,-12766.0
1844,GOLD - COMMODITY EXCHANGE INC.,1990-09-28,24684,3187,   10909,   -4531,116620,    3543,21497,15440.0
1845,GOLD - COMMODITY EXCHANGE INC.,1990-09-14,13775,7718,   -7117,   -2879,113077,  -10070,6057,-4238.0
1846,GOLD - COMMODITY EXCHANGE INC.,1990-08-31,20892,10597,   -2938,    3075,123147,   -2748,10295,-6013.0
1847,GOLD - COMMODITY EXCHANGE INC.,1990-08-15,23830,7522,   15814,    1647,125895,   26972,16308,14167.0
1848,GOLD - COMMODITY EXCHANGE INC.,1990-07-31,8016,5875,    2138,   -9339,98923,   -8352,2141,11477.0
1849,GOLD - COMMODITY EXCHANGE INC.,1990-07-13,5878,15214,    1562,   -4976,107275,   -4867,-9336,6538.0
1850,GOLD - COMMODITY EXCHANGE INC.,1990-06-29,4316,20190,     206,   -6262,112142,   -5105,-15874,6468.0
1851,GOLD - COMMODITY EXCHANGE INC.,1990-06-15,4110,26452,   -1123,    7742,117247,   12622,-22342,-8865.0
1852,GOLD - COMMODITY EXCHANGE INC.,1990-05-31,5233,18710,     -64,    -693,104625,  -13867,-13477,629.0
1853,GOLD - COMMODITY EXCHANGE INC.,1990-05-15,5297,19403,   -1067,   -1229,118492,   -5109,-14106,162.0
1854,GOLD - COMMODITY EXCHANGE INC.,1990-04-30,6364,20632,    -746,    -549,123601,    5424,-14268,-197.0
1855,GOLD - COMMODITY EXCHANGE INC.,1990-04-12,7110,21181,   -2304,    -282,118177,    1365,-14071,-2022.0
1856,GOLD - COMMODITY EXCHANGE INC.,1990-03-30,9414,21463,   -4553,    3160,116812,  -16059,-12049,-7713.0
1857,GOLD - COMMODITY EXCHANGE INC.,1990-03-15,13967,18303,    2002,    9314,132871,   10951,-4336,-7312.0
1858,GOLD - COMMODITY EXCHANGE INC.,1990-02-28,11965,8989,   -8350,    3424,121920,   -8644,2976,-11774.0
1859,GOLD - COMMODITY EXCHANGE INC.,1990-02-15,20315,5565,    6621,   -1756,130564,   -1430,14750,8377.0
1860,GOLD - COMMODITY EXCHANGE INC.,1990-01-31,13694,7321,   -8088,    2083,131994,  -17399,6373,-10171.0
1861,GOLD - COMMODITY EXCHANGE INC.,1990-01-15,21782,5238,   -1200,   -3343,149393,   -1538,16544,2143.0
1862,GOLD - COMMODITY EXCHANGE INC.,1989-12-29,22982,8581,   -7456,      68,150931,   -5088,14401,-7524.0
1863,GOLD - COMMODITY EXCHANGE INC.,1989-12-15,30438,8513,    1453,   -2536,156019,    8260,21925,3989.0
1864,GOLD - COMMODITY EXCHANGE INC.,1989-11-30,28985,11049,    6545,    1845,147759,   -5620,17936,4700.0
1865,GOLD - COMMODITY EXCHANGE INC.,1989-11-15,22440,9204,    6873,   -3564,153379,    2237,13236,10437.0
1866,GOLD - COMMODITY EXCHANGE INC.,1989-10-31,15567,12768,   11661,   -7699,151142,    7461,2799,19360.0
1867,GOLD - COMMODITY EXCHANGE INC.,1989-10-13,3906,20467,   -1228,    3665,143681,   -3787,-16561,-4893.0
1868,GOLD - COMMODITY EXCHANGE INC.,1989-09-29,5134,16802,   -4979,   -7122,147468,   -7025,-11668,2143.0
1869,GOLD - COMMODITY EXCHANGE INC.,1989-09-15,10113,23924,    6636,   -4927,154493,   -2102,-13811,11563.0
1870,GOLD - COMMODITY EXCHANGE INC.,1989-08-31,3477,28851,   -2720,    8457,156595,    9107,-25374,-11177.0
1871,GOLD - COMMODITY EXCHANGE INC.,1989-08-15,6197,20394,    2501,    1807,147488,    -791,-14197,694.0
1872,GOLD - COMMODITY EXCHANGE INC.,1989-07-31,3696,18587,   -3966,    -866,148279,   -5962,-14891,-3100.0
1873,GOLD - COMMODITY EXCHANGE INC.,1989-07-14,7662,19453,    -719,   -2009,154241,   -3617,-11791,1290.0
1874,GOLD - COMMODITY EXCHANGE INC.,1989-06-30,8381,21462,    2490,   -2561,157858,   -5841,-13081,5051.0
1875,GOLD - COMMODITY EXCHANGE INC.,1989-06-15,5891,24023,    2477,   -4862,163699,  -15814,-18132,7339.0
1876,GOLD - COMMODITY EXCHANGE INC.,1989-05-31,3414,28885,   -2596,   -1360,179513,   -8601,-25471,-1236.0
1877,GOLD - COMMODITY EXCHANGE INC.,1989-05-15,6010,30245,    3562,   -2675,188114,   19626,-24235,6237.0
1878,GOLD - COMMODITY EXCHANGE INC.,1989-04-28,2448,32920,   -3631,    3919,168488,   10148,-30472,-7550.0
1879,GOLD - COMMODITY EXCHANGE INC.,1989-04-14,6079,29001,    2657,   -4946,158340,   -5309,-22922,7603.0
1880,GOLD - COMMODITY EXCHANGE INC.,1989-03-31,3422,33947,   -2925,    8272,163649,   -1966,-30525,-11197.0
1881,GOLD - COMMODITY EXCHANGE INC.,1989-03-15,6347,25675,    1953,   -6757,165615,    -159,-19328,-20400.0
1882,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",1989-02-28,1072,0,      15,       0,1906,      37,1072,29110.0
1883,GOLD - COMMODITY EXCHANGE INC.,1989-02-28,4394,32432,   -1434,    -398,165774,   -3169,-28038,-29095.0
1884,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",1989-02-15,1057,0,       3,   -2000,1869,   -1130,1057,28059.0
1885,GOLD - COMMODITY EXCHANGE INC.,1989-02-15,5828,32830,     819,   -5081,168943,   -1278,-27002,5900.0
1886,GOLD - COMMODITY EXCHANGE INC.,1989-01-31,5009,37911,    -224,    8517,170221,    6284,-32902,-31956.0
1887,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",1989-01-31,1054,2000,    1054,   -1500,2999,    -836,-946,23215.0
1888,GOLD - COMMODITY EXCHANGE INC.,1989-01-13,5233,29394,   -1604,    7594,163937,   11206,-24161,-9198.0
1889,GOLD - COMMODITY EXCHANGE INC.,1988-12-30,6837,21800,    1392,    4152,152731,    6920,-14963,-12745.0
1890,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",1988-12-30,282,2500,       9,    2500,2777,    2245,-2218,9985.0
1891,GOLD - COMMODITY EXCHANGE INC.,1988-12-15,5445,17648,     -72,     385,145811,   -2475,-12203,-457.0
1892,GOLD - COMMODITY EXCHANGE INC.,1988-11-30,5517,17263,   -2608,    1367,148286,    -611,-11746,-3975.0
1893,GOLD - COMMODITY EXCHANGE INC.,1988-11-15,8125,15896,    3744,  -15462,148897,  -11997,-7771,19206.0
1894,GOLD - COMMODITY EXCHANGE INC.,1988-10-31,4381,31358,    -136,   -2429,160894,    1427,-26977,2293.0
1895,GOLD - COMMODITY EXCHANGE INC.,1988-10-14,4517,33787,      90,     723,159467,    2921,-29270,-633.0
1896,GOLD - COMMODITY EXCHANGE INC.,1988-09-30,4427,33064,     860,    5562,156546,    1303,-28637,-4702.0
1897,GOLD - COMMODITY EXCHANGE INC.,1988-09-15,3567,27502,   -1338,    9087,155243,   12612,-23935,-10425.0
1898,GOLD - COMMODITY EXCHANGE INC.,1988-08-31,4905,18415,     144,    -133,142631,    3379,-13510,277.0
1899,GOLD - COMMODITY EXCHANGE INC.,1988-08-15,4761,18548,     911,    -221,139252,    -130,-13787,1132.0
1900,GOLD - COMMODITY EXCHANGE INC.,1988-07-29,3850,18769,   -4929,   -4102,139382,  -10427,-14919,-827.0
1901,GOLD - COMMODITY EXCHANGE INC.,1988-07-15,8779,22871,    4121,    -155,149809,   -1836,-14092,4276.0
1902,GOLD - COMMODITY EXCHANGE INC.,1988-06-30,4658,23026,   -2527,   12571,151645,    9623,-18368,-15098.0
1903,GOLD - COMMODITY EXCHANGE INC.,1988-06-15,7185,10455,   -1135,    -612,142022,   -4439,-3270,-523.0
1904,GOLD - COMMODITY EXCHANGE INC.,1988-05-31,8320,11067,    3485,   -2335,146461,   -7220,-2747,5820.0
1905,GOLD - COMMODITY EXCHANGE INC.,1988-05-13,4835,13402,    2255,   -6277,153681,    -503,-8567,8532.0
1906,GOLD - COMMODITY EXCHANGE INC.,1988-04-29,2580,19679,   -2911,   -4762,154184,   -2777,-17099,1851.0
1907,GOLD - COMMODITY EXCHANGE INC.,1988-04-15,5491,24441,      90,     418,156961,    8651,-18950,-328.0
1908,GOLD - COMMODITY EXCHANGE INC.,1988-03-31,5401,24023,    -653,     522,148310,  -13482,-18622,-1175.0
1909,GOLD - COMMODITY EXCHANGE INC.,1988-03-15,6054,23501,    1987,   -6306,161792,    3569,-17447,8293.0
1910,GOLD - COMMODITY EXCHANGE INC.,1988-02-29,4067,29807,     308,    3177,158223,    7654,-25740,-2869.0
1911,GOLD - COMMODITY EXCHANGE INC.,1988-02-12,3759,26630,   -6044,    7593,150569,    4377,-22871,-13637.0
1912,GOLD - COMMODITY EXCHANGE INC.,1988-01-29,9803,19037,   -3472,    9243,146192,    -158,-9234,-12715.0
1913,GOLD - COMMODITY EXCHANGE INC.,1988-01-15,13275,9794,   -1248,     440,146350,   -3756,3481,-1688.0
1914,GOLD - COMMODITY EXCHANGE INC.,1987-12-31,14523,9354,   -6389,      63,150106,   -8725,5169,-6452.0
1915,GOLD - COMMODITY EXCHANGE INC.,1987-12-15,20912,9291,   -3358,     838,158831,    6625,11621,-4196.0
1916,GOLD - COMMODITY EXCHANGE INC.,1987-11-30,24270,8453,   13403,    -974,152206,   19403,15817,14377.0
1917,GOLD - COMMODITY EXCHANGE INC.,1987-11-13,10867,9427,   -4376,      11,132803,    -619,1440,1440.0
1918,GOLD - INTERNATIONAL MONETARY MARKET,1987-11-13,0,0,       0,    -305,2098,    -170,0,305.0
1919,GOLD - INTERNATIONAL MONETARY MARKET,1987-10-30,0,305,       0,       5,2268,     -54,-305,-6132.0
1920,GOLD - COMMODITY EXCHANGE INC.,1987-10-30,15243,9416,   -4605,    2315,133422,  -10076,5827,-6920.0
1921,GOLD - COMMODITY EXCHANGE INC.,1987-10-15,19848,7101,    2765,   -2880,143498,     864,12747,13047.0
1922,GOLD - INTERNATIONAL MONETARY MARKET,1987-10-15,0,300,       0,     300,2322,    -214,-300,-7402.0
1923,GOLD - COMMODITY EXCHANGE INC.,1987-09-30,17083,9981,     887,   -2268,142634,   -4261,7102,7102.0
1924,GOLD - INTERNATIONAL MONETARY MARKET,1987-09-30,0,0,       0,       0,2536,    -705,0,-3947.0
1925,GOLD - COMMODITY EXCHANGE INC.,1987-09-15,16196,12249,    -307,   -3730,146895,   -1920,3947,3947.0
1926,GOLD - INTERNATIONAL MONETARY MARKET,1987-09-15,0,0,    -361,       0,3241,     -68,0,-524.0
1928,GOLD - COMMODITY EXCHANGE INC.,1987-08-31,16503,15979,   -2109,    5577,148815,   -1878,524,163.0
1927,GOLD - INTERNATIONAL MONETARY MARKET,1987-08-31,361,0,       1,       0,3309,     -93,361,1.0
1929,GOLD - INTERNATIONAL MONETARY MARKET,1987-08-14,360,0,     -20,       0,3402,   -3702,360,-7850.0
1930,GOLD - COMMODITY EXCHANGE INC.,1987-08-14,18612,10402,   -5333,    3545,150693,     170,8210,-8878.0
