,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1616,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-03-15,9697,11666,   -3942,    1161,94943,    1092,-1969,-5103.0
1617,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-03-08,13639,10505,   -5743,    -349,93851,   -5002,3134,-5394.0
1618,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-03-01,19382,10854,   -2603,    2069,98853,   -1270,8528,-4672.0
1619,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-02-22,21985,8785,    -663,   -2696,100123,   -3008,13200,2033.0
1620,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-02-15,22648,11481,   13948,   -3585,103131,   16697,11167,17533.0
1621,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-02-08,8700,15066,    4294,    1141,86434,    1573,-6366,3153.0
1622,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-02-01,4406,13925,    1056,  -22388,84861,  -15410,-9519,23444.0
1623,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-01-25,3350,36313,  -20109,   -5756,100271,   -6288,-32963,-14353.0
1624,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-01-18,23459,42069,    -461,   -2442,106559,     578,-18610,1981.0
1625,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-01-11,23920,44511,   -1608,   -3287,105981,    2160,-20591,1679.0
1626,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1994-01-04,25528,47798,   22232,    1403,103821,    3485,-22270,20829.0
1627,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-12-28,3296,46395,    -302,      70,100336,   -1254,-43099,-372.0
1628,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-12-21,3598,46325,    1049,   17912,101590,    3479,-42727,-16863.0
1629,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-12-14,2549,28413,     231,    6323,98111,    7750,-25864,-6092.0
1630,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-12-07,2318,22090,      53,   -2807,90361,   -2414,-19772,2860.0
1631,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-11-30,2265,24897,     331,    8160,92775,   10387,-22632,-7829.0
1632,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-11-23,1934,16737,   -3430,    1318,82388,    5813,-14803,-4748.0
1633,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-11-16,5364,15419,    3133,  -17392,76575,  -17169,-10055,20525.0
1634,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-11-09,2231,32811,    1021,   -1193,93744,     143,-30580,2214.0
1635,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-11-02,1210,34004,    -221,   -7521,93601,   -9174,-32794,7300.0
1636,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-10-26,1431,41525,    -626,    6420,102775,    9003,-40094,-7046.0
1637,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-10-19,2057,35105,    -197,   19602,93772,   28766,-33048,-19799.0
1638,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-10-12,2254,15503,    -139,     131,65006,    4364,-13249,-270.0
1639,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-10-05,2393,15372,   -1834,    1592,60642,    1433,-12979,-3426.0
1640,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-09-28,4227,13780,    1461,   -2658,59209,     -82,-9553,4119.0
1641,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-09-21,2766,16438,   -2586,    3266,59291,  -25174,-13672,-5852.0
1642,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-09-14,5352,13172,  -12480,     632,84465,   -1963,-7820,-13112.0
1643,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-09-07,17832,12540,   -8254,    1581,86428,    3487,5292,-9835.0
1644,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-08-31,26086,10959,   -1935,     740,82941,    1259,15127,-2675.0
1645,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-08-24,28021,10219,   -6498,     337,81682,   -4228,17802,-6835.0
1646,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-08-17,34519,9882,    4777,     351,85910,    8564,24637,4426.0
1647,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-08-10,29742,9531,   -3125,    2249,77346,   -1389,20211,-5374.0
1648,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-08-03,32867,7282,    3335,   -1340,78735,    3537,25585,4675.0
1649,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-07-27,29532,8622,    8756,   -1418,75198,    4195,20910,10174.0
1650,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-07-20,20776,10040,   -1862,    -518,71003,   -2419,10736,-1344.0
1651,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-07-13,22638,10558,   -1322,     383,73422,    6048,12080,-1705.0
1652,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-07-06,23960,10175,    -873,    1846,67374,    1467,13785,-2719.0
1653,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-06-29,24833,8329,    3536,     943,65907,    1735,16504,2593.0
1654,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-06-22,21297,7386,  -13258,    2024,64172,  -32453,13911,-15282.0
1655,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-06-15,34555,5362,    3539,     807,96625,   -2094,29193,2732.0
1656,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-06-08,31016,4555,    1023,     321,98719,    6494,26461,702.0
1657,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-06-01,29993,4234,    -267,     460,92225,    2917,25759,-727.0
1658,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-05-25,30260,3774,    5192,    -247,89308,   10959,26486,5439.0
1659,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-05-18,25068,4021,    2900,    -761,78349,    1520,21047,3661.0
1660,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-05-11,22168,4782,   -1865,     282,76829,   -1905,17386,-2147.0
1661,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-05-04,24033,4500,      68,    -588,78734,    1718,19533,656.0
1662,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-04-27,23965,5088,   -3771,    -118,77016,   -3372,18877,-3653.0
1663,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-04-20,27736,5206,     270,     108,80388,    2293,22530,162.0
1664,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-04-13,27466,5098,     -11,   -9195,78095,    4955,22368,9184.0
1665,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-04-06,27477,14293,    3022,    -234,73140,    4195,13184,3256.0
1666,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-03-30,24455,14527,   -6329,     799,68945,   -4280,9928,-7128.0
1667,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-03-23,30784,13728,    1138,   -3392,73225,  -29279,17056,4530.0
1668,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-03-16,29646,17120,    3986,    8822,102504,   10769,12526,-4836.0
1669,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-03-09,25660,8298,   -3157,   -1556,91735,    5694,17362,-1601.0
1670,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-03-02,28817,9854,   -1165,     228,86041,    1689,18963,-1393.0
1671,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-02-23,29982,9626,    3941,     282,84352,    7135,20356,3659.0
1672,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-02-16,26041,9344,    7941,    -339,77217,    9625,16697,8280.0
1673,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-02-09,18100,9683,   11814,    -772,67592,   17908,8417,12586.0
1674,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-02-02,6286,10455,     832,   -1055,49684,    -583,-4169,1887.0
1675,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-01-26,5454,11510,    3661,   -7983,50267,   -2956,-6056,11644.0
1676,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-01-19,1793,19493,   -1424,    3383,53223,    4228,-17700,-4807.0
1677,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-01-12,3217,16110,    -744,     799,48995,    1247,-12893,-1543.0
1678,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1993-01-05,3961,15311,    -897,    1328,47748,    3858,-11350,-2225.0
1679,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-12-29,4858,13983,   -4709,    4457,43890,    3450,-9125,-9166.0
1680,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-12-22,9567,9526,    3508,     640,40440,  -11267,41,2868.0
1681,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-12-15,6059,8886,    1935,   -1027,51707,   -3506,-2827,2962.0
1682,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-12-08,4124,9913,   -1726,      87,55213,    5598,-5789,-1813.0
1683,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-12-01,5850,9826,    -293,    -768,49615,    2831,-3976,475.0
1684,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-11-24,6143,10594,     507,     151,46784,   -1378,-4451,356.0
1685,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-11-17,5636,10443,   -2728,     279,48162,    4819,-4807,-3007.0
1686,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-11-10,8364,10164,   -1974,    1451,43343,      96,-1800,-3425.0
1687,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-11-03,10338,8713,   -2059,     924,43247,   -1262,1625,-2983.0
1688,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-10-27,12397,7789,   -1104,      99,44509,    -780,4608,-1203.0
1689,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-10-20,13501,7690,    3154,     998,45289,    4981,5811,2156.0
1690,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-10-13,10347,6692,   -3178,      67,40308,   -7013,3655,-3245.0
1691,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-10-06,13525,6625,     389,    -472,47321,    1401,6900,861.0
1692,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-09-30,13136,7097,    2693,   -1723,45920,  -15254,6039,4416.0
1693,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-09-15,10443,8820,    1244,     988,61174,   -5907,1623,256.0
1694,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-08-31,9199,7832,    4028,   -3604,67081,   11832,1367,7632.0
1695,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-08-14,5171,11436,    2167,   -2573,55249,    -968,-6265,4740.0
1696,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-07-31,3004,14009,   -4620,    5226,56217,   -1243,-11005,-9846.0
1697,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-07-15,7624,8783,     769,    1669,57460,    3307,-1159,-900.0
1698,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-06-30,6855,7114,   -4525,    -803,54153,  -18977,-259,-3722.0
1699,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-06-15,11380,7917,    1772,     -70,73130,    5522,3463,1842.0
1700,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-05-29,9608,7987,    3057,   -2782,67608,    6547,1621,5839.0
1701,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-05-15,6551,10769,    3739,   -6270,61061,   -1889,-4218,10009.0
1702,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-04-30,2812,17039,.,.,62950,.,-14227,1866.0
1703,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-04-15,1527,17620,   -7309,   -4787,61269,    1522,-16093,-2522.0
1704,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-03-31,8836,22407,    6227,    1017,59747,  -26666,-13571,5210.0
1705,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-03-13,2609,21390,   -5542,    7600,86413,   14693,-18781,-13142.0
1706,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-02-28,8151,13790,   -4435,    5553,71720,    4824,-5639,-9988.0
1707,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-02-14,12586,8237,   -3604,   -1496,66896,    -319,4349,-2108.0
1708,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-01-31,16190,9733,    2876,     -92,67215,    8877,6457,2968.0
1709,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1992-01-15,13314,9825,   -1865,    1227,58338,   -1536,3489,-3092.0
1710,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-12-31,15179,8598,    6757,     -93,59874,  -12950,6581,6850.0
1711,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-12-13,8422,8691,   -3266,     919,72824,    2071,-269,-4185.0
1712,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-11-29,11688,7772,   -7013,     234,70753,   -6243,3916,-7247.0
1713,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-11-15,18701,7538,    2508,   -2565,76996,    8214,11163,5073.0
1714,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-10-31,16193,10103,   -9998,    1787,68782,  -12483,6090,-11785.0
1715,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-10-15,26191,8316,    7486,   -1327,81265,   23051,17875,8813.0
1716,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-09-30,18705,9643,    2119,    -369,58214,  -20958,9062,2488.0
1717,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-09-16,16586,10012,   10418,     330,79172,   23065,6574,10088.0
1718,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-08-30,6168,9682,   -7953,     462,56107,   -3964,-3514,-8415.0
1719,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-08-15,14121,9220,    7012,     136,60071,   11058,4901,6876.0
1720,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-07-31,7109,9084,  -13591,    2176,49013,  -12267,-1975,-15767.0
1721,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-07-15,20700,6908,    8971,   -2231,61280,   13549,13792,11202.0
1722,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-06-28,11729,9139,    5376,   -7291,47731,  -20595,2590,12667.0
1723,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-06-14,6353,16430,    -894,    8675,68326,   14471,-10077,-9569.0
1724,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-05-31,7247,7755,   -3577,    -119,53855,    -459,-508,-3458.0
1725,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-05-15,10824,7874,    2016,    1093,54314,    3544,2950,923.0
1726,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-04-30,8808,6781,     301,   -1408,50770,    1369,2027,1709.0
1727,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-04-15,8507,8189,    3222,   -6171,49401,    6426,318,9393.0
1728,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-03-28,5285,14360,     804,    2321,42975,  -20887,-9075,-1517.0
1729,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-03-15,4481,12039,    -269,    1829,63862,    -232,-7558,-2098.0
1730,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-02-28,4750,10210,   -2269,    4924,64094,     107,-5460,-7193.0
1731,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-02-15,7019,5286,   -1164,   -1527,63987,    7313,1733,363.0
1732,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-01-31,8183,6813,    6102,   -2671,56674,   17137,1370,8773.0
1733,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1991-01-15,2081,9484,     -90,   -6163,39537,   -4713,-7403,6073.0
1734,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-12-31,2171,15647,   -1436,    5638,44250,  -35361,-13476,-7074.0
1735,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-12-14,3607,10009,   -4609,    1440,79611,     145,-6402,-6049.0
1736,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-11-30,8216,8569,   -2834,   -3001,79466,    -976,-353,167.0
1737,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-11-15,11050,11570,  -12159,    3492,80442,    3119,-520,-15651.0
1738,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-10-31,23209,8078,   -4282,   -2274,77323,    1863,15131,-2008.0
1739,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-10-15,27491,10352,    3576,   -7640,75460,    6351,17139,11216.0
1740,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-09-28,23915,17992,     942,    3229,69109,  -21655,5923,-2287.0
1741,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-09-14,22973,14763,   -1984,     916,90764,   18174,8210,-2900.0
1742,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-08-31,24957,13847,    6472,    -449,72590,   10507,11110,6921.0
1743,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-08-15,18485,14296,    2214,    3949,62083,     -53,4189,-1735.0
1744,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-07-31,16271,10347,   -9430,    -310,62136,   -8202,5924,-9120.0
1745,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-07-13,25701,10657,   15719,   -1989,70338,   25485,15044,17708.0
1746,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-06-29,9982,12646,     913,    1781,44853,  -22191,-2664,-868.0
1747,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-06-15,9069,10865,   -4097,    4125,67044,   -8113,-1796,-8222.0
1748,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-05-31,13166,6740,   -7066,   -5959,75157,   -7274,6426,-1107.0
1749,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-05-15,20232,12699,    7659,   -6561,82431,    8222,7533,14220.0
1750,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-04-30,12573,19260,   -3495,   -1701,74209,    6337,-6687,-1794.0
1751,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-04-12,16068,20961,   -3495,   -5824,67872,    -194,-4893,2329.0
1752,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-03-30,19563,26785,   11050,   -2623,68066,  -28233,-7222,13673.0
1753,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-03-15,8513,29408,    1588,    1298,96299,   15832,-20895,290.0
1754,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-02-28,6925,28110,   -1899,   14834,80467,   17288,-21185,-16733.0
1755,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-02-15,8824,13276,    -140,    3713,63179,     548,-4452,-3853.0
1756,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-01-31,8964,9563,    3417,   -4151,62631,    4213,-599,7568.0
1757,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1990-01-15,5547,13714,   -2192,    7157,58418,    8458,-8167,-9349.0
1758,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-12-29,7739,6557,    3182,   -5873,49960,   -9578,1182,9055.0
1759,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-12-15,4557,12430,   -7765,     638,59538,   -6629,-7873,-8403.0
1760,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-11-30,12322,11792,    4647,    -790,66167,    6494,530,5437.0
1761,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-11-15,7675,12582,    2938,    -517,59673,    4027,-4907,3455.0
1762,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-10-31,4737,13099,     285,    3345,55646,    4991,-8362,-3060.0
1763,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-10-13,4452,9754,   -1884,    1971,50655,   -1397,-5302,-3855.0
1764,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-09-29,6336,7783,     497,  -19060,52052,  -37862,-1447,19557.0
1765,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-09-15,5839,26843,     -25,    4343,89914,   16559,-21004,-4368.0
1766,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-08-31,5864,22500,    -902,    9163,73355,   16940,-16636,-10065.0
1767,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-08-15,6766,13337,   -1674,     769,56415,    -268,-6571,-2443.0
1768,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-07-31,8440,12568,    2976,    1800,56683,   10901,-4128,1176.0
1769,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-07-14,5464,10768,     629,     802,45782,    1751,-5304,-173.0
1770,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-06-30,4835,9966,   -9532,   -5261,44031,  -54699,-5131,-4271.0
1771,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-06-15,14367,15227,    3939,   -1689,98730,   23222,-860,5628.0
1772,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-05-31,10428,16916,    2411,   -7241,75508,    6761,-6488,9652.0
1773,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-05-15,8017,24157,    2526,    7648,68747,   16742,-16140,-5122.0
1774,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-04-28,5491,16509,    -623,   -1685,52005,    2121,-11018,1062.0
1775,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-04-14,6114,18194,   -1600,   -6226,49884,   -1983,-12080,4626.0
1776,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-03-31,7714,24420,     325,   -1542,51867,    2069,-16706,1867.0
1777,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-03-15,7389,25962,   -1142,   14303,49798,    -940,-18573,-15445.0
1778,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-02-28,8531,11659,     400,    3343,50738,    2816,-3128,-2943.0
1779,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-02-15,8131,8316,   -2573,   -7642,47922,   -4142,-185,5069.0
1780,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-01-31,10704,15958,    6974,    5512,52064,   13751,-5254,1462.0
1781,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1989-01-13,3730,10446,    -475,    -511,38313,    5666,-6716,36.0
1782,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-12-30,4205,10957,   -1795,    4165,32647,  -21447,-6752,-5960.0
1783,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-12-15,6000,6792,   -7825,    2194,54094,   -1444,-792,-10019.0
1784,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-11-30,13825,4598,   -1807,     498,55538,    4266,9227,-2305.0
1785,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-11-15,15632,4100,    3127,   -1657,51272,    2390,11532,4784.0
1786,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-10-31,12505,5757,    -552,   -2109,48882,     469,6748,1557.0
1787,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-10-14,13057,7866,    9249,   -1724,48413,   16723,5191,10973.0
1788,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-09-30,3808,9590,    -636,   -2733,31690,  -26251,-5782,2097.0
1789,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-09-15,4444,12323,   -2062,   -8286,57941,   -5805,-7879,6224.0
1790,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-08-31,6506,20609,   -2367,   10663,63746,   16375,-14103,-13030.0
1791,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-08-15,8873,9946,     228,    -494,47371,   -1891,-1073,722.0
1792,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-07-29,8645,10440,   -6843,     524,49262,   -3550,-1795,-7367.0
1793,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-07-15,15488,9916,    4930,   -1099,52812,   10262,5572,6029.0
1794,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-06-30,10558,11015,    3161,    -872,42550,    6818,-457,4033.0
1795,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-06-15,7397,11887,    -814,    3020,35732,  -14031,-4490,-3834.0
1796,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1988-05-31,8211,8867,   -1969,    3643,49763,   -1376,-656,-5612.0
